layer,head,importance,perturbation,cell
16,3,0.107035517692566,5.041856422143824,hihp
16,4,0.0152690042467677,1.241228825029205,D
16,5,0.0352583212011,2.9526554981575295,hihp
16,6,0.0123392606482786,1.4128701178466572,D
16,7,0.0098561399123249,0.5426690729663652,D
16,8,0.0394955330035265,3.264515339889947,hihp
16,9,0.073092453620013,3.4747040771386204,hihp
16,10,0.2872121614568372,8.202367190052481,hihp
16,11,0.0161666098762961,1.7758695158888311,D
16,12,0.0188373572686139,1.250163846375311,D
16,13,0.0415354300947749,2.612647310775869,hihp
16,14,0.0279391022289501,1.355388509876588,hilp
16,15,0.0400695029427024,3.7352546236532578,hihp
17,0,0.0453174096696516,3.8268748223781586,hihp
17,1,0.0114641347352194,1.2154873212908996,D
17,2,0.0321774745688718,2.903134089182405,hihp
17,3,0.0581201840849484,4.245151931091266,hihp
17,4,0.0233080281930811,1.7363388207467163,D
17,5,0.0039263823453117,0.4370259988833876,D
17,6,0.0066778537105112,0.8761750672231702,D
17,7,0.0277260366608114,2.675384171307087,hihp
17,8,0.0893828378004185,3.7793250864042953,hihp
17,9,0.0432112848057464,4.061867851544829,hihp
17,10,0.0121459364891052,1.1866372177267777,D
17,11,0.0910017718287076,4.843849743113799,hihp
17,12,0.0414156230056987,3.360452114220928,hihp
17,13,0.0653353280880871,4.040827191927853,hihp
17,14,0.0349902598296896,3.429293963839026,hihp
17,15,0.028784013846341,2.9524208710474125,hihp
18,0,0.0396277501302606,3.8794708655161014,hihp
18,1,0.0471997068208808,4.592738870312186,hihp
18,2,0.021239312256084,2.7199271415524624,C
18,3,0.0422683042638441,2.161760774167145,hilp
18,4,0.0132632238023422,2.3869277874336525,C
18,5,0.0061066396096175,0.834018190336578,D
18,6,0.0191273461369909,1.758019778658362,D
18,7,0.0264503798064064,2.622934015796465,C
18,8,0.0525711021002599,3.7744734050596462,hihp
18,9,0.1221337300889633,5.202752383316264,hihp
18,10,0.0201719578574684,2.173048920929432,D
18,11,0.0660332791945513,5.7646163986886245,hihp
18,12,0.0541453940026899,4.196481603909941,hihp
18,13,0.005505225237678,0.7662947844056522,D
18,14,0.018263371551738,2.2609444168560646,D
18,15,0.008939274970223,1.2151149618713295,D
19,0,0.0230207916568307,2.8481334241874077,C
19,1,0.0107847662533031,1.3197364531019156,D
19,2,0.0093942249522488,1.4686838883687467,D
19,3,0.0144451961797825,1.8371430464527183,D
19,4,0.0961041275192709,5.756081103402026,hihp
