layer,head,mean_abs_delta,mean_signed_delta,n_trials
2,12,0.01907169117647059,0.0006893382352941177,68
2,13,0.02803308823529412,-0.011488970588235295,68
2,14,0.03216911764705882,-0.011029411764705883,68
2,15,0.03400735294117647,-0.007352941176470588,68
3,0,0.022518382352941176,-0.006893382352941176,68
3,1,0.02849264705882353,-0.012867647058823529,68
3,2,0.02803308823529412,0.003216911764705882,68
3,3,0.03400735294117647,0.0027573529411764708,68
3,4,0.02458639705882353,-0.004365808823529412,68
3,5,0.029871323529411766,-0.00045955882352941176,68
3,6,0.028952205882352942,-0.004136029411764706,68
3,7,0.01953125,-0.0006893382352941177,68
3,8,0.03699448529411765,-0.001608455882352941,68
3,9,0.02068014705882353,-0.0013786764705882354,68
3,10,0.02619485294117647,0.00045955882352941176,68
3,11,0.046185661764705885,-0.007123161764705882,68
3,12,0.0390625,0.0013786764705882354,68
3,13,0.029411764705882353,0.003676470588235294,68
3,14,0.024816176470588234,-0.0027573529411764708,68
3,15,0.034466911764705885,-0.004136029411764706,68
4,0,0.035386029411764705,-0.006893382352941176,68
4,1,0.04250919117647059,-0.004825367647058824,68
4,2,0.035845588235294115,0.0009191176470588235,68
4,3,0.034926470588235295,-0.001838235294117647,68
4,4,0.021139705882352942,0.0055147058823529415,68
4,5,0.03079044117647059,-0.010569852941176471,68
4,6,0.035845588235294115,0.0027573529411764708,68
4,7,0.024356617647058824,-0.011488970588235295,68
4,8,0.04044117647058824,-0.0055147058823529415,68
4,9,0.031479779411764705,0.002527573529411765,68
4,10,0.03308823529411765,0.006433823529411764,68
4,11,0.027113970588235295,-0.002297794117647059,68
4,12,0.03170955882352941,-0.009650735294117647,68
4,13,0.03079044117647059,-0.0059742647058823525,68
4,14,0.04044117647058824,-0.016544117647058824,68
4,15,0.04434742647058824,-0.00022977941176470588,68
5,0,0.02803308823529412,-0.011488970588235295,68
5,1,0.02068014705882353,-0.0013786764705882354,68
5,2,0.03676470588235294,-0.016544117647058824,68
5,3,0.046185661764705885,-0.004825367647058824,68
5,4,0.035845588235294115,0.0009191176470588235,68
5,5,0.05767463235294118,-0.01907169117647059,68
5,6,0.06502757352941177,-0.01171875,68
5,7,0.02068014705882353,-0.006893382352941176,68
5,8,0.03676470588235294,-0.016544117647058824,68
5,9,0.05744485294117647,-0.0059742647058823525,68
5,10,0.03125,-0.009191176470588236,68
5,11,0.02022058823529412,-0.009191176470588236,68
5,12,0.05124080882352941,-0.010799632352941176,68
5,13,0.03561580882352941,-0.01907169117647059,68
5,14,0.03308823529411765,-0.0055147058823529415,68
5,15,0.025735294117647058,-0.0055147058823529415,68
6,0,0.03791360294117647,-0.002527573529411765,68
6,1,0.03125,-0.007352941176470588,68
6,2,0.04388786764705882,-0.007582720588235294,68
6,3,0.035386029411764705,-0.004136029411764706,68
6,4,0.054917279411764705,-0.008042279411764705,68
6,5,0.03170955882352941,-0.01332720588235294,68
6,6,0.03331801470588235,0.004365808823529412,68
6,7,0.05193014705882353,0.009650735294117647,68
6,8,0.027113970588235295,-0.003216911764705882,68
6,9,0.04894301470588235,0.008961397058823529,68
6,10,0.02389705882352941,-0.0055147058823529415,68
6,11,0.03814338235294118,0.0013786764705882354,68
6,12,0.08547794117647059,0.015625,68
6,13,0.06778492647058823,-0.011259191176470588,68
6,14,0.028262867647058824,-0.009880514705882353,68
6,15,0.03607536764705882,0.0029871323529411763,68
7,0,0.02389705882352941,-0.01011029411764706,68
7,1,0.021599264705882353,-0.004136029411764706,68
7,2,0.02734375,-0.012637867647058824,68
7,3,0.01884191176470588,-0.003216911764705882,68
7,4,0.03998161764705882,-0.0013786764705882354,68
7,5,0.05330882352941176,0.007352941176470588,68
7,6,0.04296875,0.0029871323529411763,68
7,7,0.022058823529411766,-0.007352941176470588,68
7,8,0.013786764705882353,-0.006433823529411764,68
7,9,0.05560661764705882,-0.02619485294117647,68
7,10,0.027113970588235295,-0.006893382352941176,68
7,11,0.019301470588235295,-0.0027573529411764708,68
7,12,0.04917279411764706,-0.0059742647058823525,68
7,13,0.03079044117647059,-0.006893382352941176,68
7,14,0.05124080882352941,0.00390625,68
7,15,0.03125,-0.004595588235294118,68
8,0,0.053998161764705885,-0.010340073529411764,68
8,1,0.03125,-0.016544117647058824,68
8,2,0.05698529411764706,-0.02297794117647059,68
8,3,0.03125,-0.006433823529411764,68
8,4,0.05124080882352941,0.00022977941176470588,68
8,5,0.03998161764705882,-0.008731617647058824,68
8,6,0.04963235294117647,-0.025735294117647058,68
8,7,0.0744485294117647,0.007352941176470588,68
8,8,0.035386029411764705,-0.008731617647058824,68
8,9,0.043198529411764705,-0.011948529411764705,68
8,10,0.04595588235294118,-0.0009191176470588235,68
8,11,0.053998161764705885,-0.005284926470588236,68
8,12,0.06548713235294118,0.003446691176470588,68
8,13,0.04021139705882353,-0.0057444852941176475,68
8,14,0.03515625,-0.01677389705882353,68
8,15,0.03722426470588235,-0.004136029411764706,68
9,0,0.04090073529411765,-0.014246323529411764,68
9,1,0.03630514705882353,-0.00045955882352941176,68
9,2,0.014705882352941176,0.0,68
9,3,0.03079044117647059,-0.0078125,68
9,4,0.03998161764705882,-0.009650735294117647,68
9,5,0.03745404411764706,-0.008042279411764705,68
9,6,0.02849264705882353,-0.001838235294117647,68
9,7,0.047564338235294115,-0.008961397058823529,68
9,8,0.03630514705882353,0.00505514705882353,68
9,9,0.043658088235294115,0.004136029411764706,68
9,10,0.03699448529411765,-0.010340073529411764,68
9,11,0.035845588235294115,0.0027573529411764708,68
9,12,0.034466911764705885,-0.006893382352941176,68
9,13,0.06525735294117647,0.007352941176470588,68
9,14,0.02665441176470588,-0.008272058823529412,68
9,15,0.021139705882352942,-0.003676470588235294,68
10,0,0.046875,-0.0027573529411764708,68
10,1,0.03216911764705882,-0.0009191176470588235,68
10,2,0.029411764705882353,-0.013786764705882353,68
10,3,0.04917279411764706,0.008731617647058824,68
10,4,0.04917279411764706,0.0013786764705882354,68
10,5,0.022058823529411766,-0.019301470588235295,68
10,6,0.03170955882352941,-0.011488970588235295,68
10,7,0.03814338235294118,-0.015165441176470588,68
10,8,0.03860294117647059,-0.0027573529411764708,68
10,9,0.055376838235294115,-0.010340073529411764,68
10,10,0.024816176470588234,-0.003676470588235294,68
10,11,0.02389705882352941,-0.0055147058823529415,68
10,12,0.035845588235294115,0.007352941176470588,68
10,13,0.058363970588235295,-0.010569852941176471,68
10,14,0.04825367647058824,0.00045955882352941176,68
10,15,0.034926470588235295,0.0055147058823529415,68
11,0,0.035386029411764705,-0.006893382352941176,68
11,1,0.023207720588235295,-0.00390625,68
