layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
12,11,1.6709705766509562,1.0112733006174142,68
12,12,3.7559133702341247,2.1238182609839114,68
12,13,3.832646717700888,3.1659927386460693,68
12,14,0.674868168638033,0.9349140444991252,68
12,15,0.7299679299843881,0.8327287285558412,68
13,0,5.7440584258121605,3.4941853750966083,68
13,1,3.394843770300641,2.108725201813312,68
13,2,0.9535134058883962,0.8020530575230904,68
13,3,6.193430073997554,2.8025211565262627,68
13,4,0.09394188447143226,0.11596670025187315,68
13,5,0.9024111958330169,1.3365711886120633,68
13,6,10.737281960599562,3.054722717533233,68
13,7,0.025212855450637804,0.030622105232868627,68
13,8,9.38559536372914,2.8262564204061187,68
13,9,10.510423076503416,3.184649174375702,68
13,10,5.583833257941639,3.766665015250983,68
13,11,4.681793402661295,3.779271512582051,68
13,12,4.393761019496357,1.6158000778404356,68
13,13,3.9270881046267117,2.164502418037557,68
13,14,6.747157508836073,2.6347224881997064,68
13,15,1.2515346802332823,1.172485313768008,68
14,0,4.706310904201339,2.859447304949225,68
14,1,3.492559840573984,2.393821889832333,68
14,2,7.466486643342411,2.956866089486232,68
14,3,8.598983577069115,2.5669179098497206,68
14,4,4.258562769083416,2.562462558307214,68
14,5,4.569172434070531,2.309645237028799,68
14,6,9.93178279785549,5.440274779773004,68
14,7,6.356010778861887,2.300956141728505,68
14,8,1.9012692145564978,1.1172746923424834,68
14,9,3.4155517010127796,1.959221094325272,68
14,10,6.958539717337665,2.686824462827691,68
14,11,7.666370181476369,3.022736535303463,68
14,12,1.4893200706471414,1.9788180930309183,68
14,13,0.5753643261816572,0.436217447737018,68
14,14,4.329688826028039,2.121772105962547,68
14,15,3.2617884913788124,2.0157994913405917,68
15,0,7.090472801643259,2.3870740521519704,68
15,1,8.254681531120749,2.7237916739649912,68
15,2,2.7137201441561474,1.9622136778356085,68
15,3,0.34765333452207203,0.2882304675470805,68
15,4,8.099776539732428,3.579284792041152,68
15,5,4.470766126232989,2.0446953241428383,68
15,6,5.46410613813821,2.115418695686871,68
15,7,4.1953999347546524,1.5646254134780833,68
15,8,7.016918159583035,2.219309878265207,68
15,9,10.956416357966031,4.183209909780952,68
15,10,0.884089145809412,0.977199892742508,68
15,11,2.6209152630146813,1.5552911052166083,68
15,12,5.3440932684084945,2.3341296673381,68
15,13,3.023793509339585,2.601108809877626,68
15,14,6.711376824799706,1.6739202311327845,68
15,15,11.790164190180162,3.073099845921844,68
16,0,5.912597938495524,1.9626436653117307,68
16,1,8.129485412555582,2.5281971975221236,68
16,2,4.449637217556729,2.990201450480785,68
16,3,2.6826236291843304,1.29880186647555,68
16,4,6.97371319637579,2.179157779038067,68
16,5,3.640795867232715,1.8298876950577967,68
16,6,2.4208267147050186,1.5055307379201026,68
16,7,4.275464897646623,1.4479315046636883,68
16,8,2.643464584999225,1.5516279409282892,68
16,9,4.11508288171471,2.266780817183519,68
16,10,1.8512834989849258,1.520383964597176,68
16,11,4.495805607122533,1.853551085986246,68
16,12,0.7625752142904436,0.629135310453309,68
16,13,0.875390025513137,0.5666986743888618,68
16,14,2.8268776049508766,1.6283614392404075,68
16,15,0.883519923862289,0.7955953415390858,68
17,0,0.8463622200138429,0.6880346568394855,68
17,1,1.2381666296106928,0.9707836980946316,68
17,2,3.443590928526486,1.2578431440777704,68
17,3,3.2274907766019596,1.2096737398982984,68
17,4,0.276667224462418,0.1630227260815691,68
17,5,0.40707841055358157,0.3789686404122211,68
17,6,6.524040935670628,3.683650621978415,68
17,7,5.637164740001454,1.7694471234177103,68
17,8,1.2973133369403727,0.6459157585964442,68
17,9,1.121190045028925,1.2234279277976168,68
17,10,2.209585078060627,1.0316350479600584,68
17,11,3.563635236638434,2.2821666484576673,68
17,12,2.618184796150993,0.8925259814249937,68
17,13,13.725967430016574,3.862830638417316,68
17,14,2.5304062396068785,1.9401185020988059,68
17,15,8.514203090878095,2.887940060593169,68
18,0,4.554837273324237,1.7477793527297953,68
18,1,2.673047226141481,1.2916802263496039,68
18,2,1.4266621409093632,0.8215171765293918,68
18,3,5.849772422629244,3.6250972423215164,68
18,4,1.550734873422805,1.763587931623089,68
18,5,7.90081400468069,4.06736291181161,68
18,6,9.821377661298303,5.922891571989266,68
18,7,6.021519268260283,3.255634760853776,68
18,8,3.6809581562000164,2.072044322953892,68
18,9,5.815099399755983,3.5398018658724992,68
18,10,0.7166408171658131,0.47077018364751333,68
18,11,4.8130481506095215,2.8962033840813963,68
18,12,11.50807759866995,3.9908700532358967,68
18,13,11.62534526867025,3.1785409627259047,68
18,14,5.311807613162434,2.25576369791603,68
18,15,6.599299955017426,3.264955948804464,68
19,0,3.5678563814829376,2.2587560859508335,68
19,1,5.616199314594269,2.1293352862867727,68
19,2,4.25079531879986,2.4320034444797143,68
19,3,7.828128095935373,2.35282038669954,68
19,4,7.289673384498148,2.882433581984198,68
19,5,4.758080807459705,2.251130415887103,68
19,6,1.6561226134791094,1.2793605037916034,68
19,7,3.098073768265107,1.318436469072992,68
19,8,3.598360200138653,2.052990841292885,68
19,9,4.187581538277514,2.5488004097492194,68
19,10,0.8768767928156782,0.6628558636405425,68
19,11,0.7526660698520786,0.683648640483943,68
19,12,10.415441611233879,2.621973114817314,68
19,13,5.159743182799396,1.4274124615750268,68
19,14,9.307335236493278,2.7977522192476836,68
