layer,head,importance_metric,imp_value,pert_value,hi_imp,hi_pert,cell,imp_median,pert_median,in_gt_circuit,gt_subclass
0,8,abs_ld,0.01913166046142578,0.010336633771657944,True,False,B,0.009945392608642578,0.19803574681282043,False,
0,9,abs_ld,0.0022590160369873047,0.07285654544830322,False,False,D,0.009945392608642578,0.19803574681282043,False,
0,10,abs_ld,0.07829737663269043,0.06252054870128632,True,False,B,0.009945392608642578,0.19803574681282043,False,
0,11,abs_ld,0.0065004825592041016,0.07579406350851059,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,0,abs_ld,0.006937503814697266,0.14878186583518982,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,1,abs_ld,0.00609135627746582,0.1917836219072342,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,2,abs_ld,5.4836273193359375e-05,0.17991994321346283,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,3,abs_ld,0.0013794898986816406,0.09754456579685211,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,4,abs_ld,0.0029532909393310547,0.21710370481014252,False,True,C,0.009945392608642578,0.19803574681282043,False,
1,5,abs_ld,0.004502773284912109,0.0547061525285244,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,6,abs_ld,0.01040196418762207,0.08175428211688995,True,False,B,0.009945392608642578,0.19803574681282043,False,
1,7,abs_ld,0.01731109619140625,0.14509317278862,True,False,B,0.009945392608642578,0.19803574681282043,False,
1,8,abs_ld,0.009928226470947266,0.1399676352739334,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,9,abs_ld,0.0020453929901123047,0.1111907884478569,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,10,abs_ld,0.0007810592651367188,0.19656705856323242,False,False,D,0.009945392608642578,0.19803574681282043,False,
1,11,abs_ld,0.012647151947021484,0.07773414999246597,True,False,B,0.009945392608642578,0.19803574681282043,False,
2,0,abs_ld,0.004920005798339844,0.128522589802742,False,False,D,0.009945392608642578,0.19803574681282043,False,
2,1,abs_ld,0.019381999969482422,0.054371148347854614,True,False,B,0.009945392608642578,0.19803574681282043,False,
2,2,abs_ld,0.10468029975891113,0.10629630088806152,True,False,B,0.009945392608642578,0.19803574681282043,True,Previous_Token
2,3,abs_ld,0.0015156269073486328,0.2018953561782837,False,True,C,0.009945392608642578,0.19803574681282043,False,
2,4,abs_ld,0.017457008361816406,0.11418968439102173,True,False,B,0.009945392608642578,0.19803574681282043,False,
2,5,abs_ld,0.00926828384399414,0.12754657864570618,False,False,D,0.009945392608642578,0.19803574681282043,False,
2,6,abs_ld,0.004545450210571289,0.09429188817739487,False,False,D,0.009945392608642578,0.19803574681282043,False,
2,7,abs_ld,0.004023313522338867,0.30794230103492737,False,True,C,0.009945392608642578,0.19803574681282043,False,
2,8,abs_ld,0.008465290069580078,0.1801474541425705,False,False,D,0.009945392608642578,0.19803574681282043,False,
2,9,abs_ld,0.02720165252685547,0.2108253836631775,True,True,A,0.009945392608642578,0.19803574681282043,False,
2,10,abs_ld,0.00640106201171875,0.19950443506240845,False,True,C,0.009945392608642578,0.19803574681282043,False,
2,11,abs_ld,0.0008339881896972656,0.09481461346149445,False,False,D,0.009945392608642578,0.19803574681282043,False,
3,0,abs_ld,0.0011775493621826172,0.010847450233995914,False,False,D,0.009945392608642578,0.19803574681282043,True,Duplicate_Token
3,1,abs_ld,0.00938725471496582,0.11713678389787674,False,False,D,0.009945392608642578,0.19803574681282043,False,
3,2,abs_ld,0.005042552947998047,0.22163709998130798,False,True,C,0.009945392608642578,0.19803574681282043,False,
3,3,abs_ld,0.03432512283325195,0.07995223253965378,True,False,B,0.009945392608642578,0.19803574681282043,False,
3,4,abs_ld,0.051676034927368164,0.02762598544359207,True,False,B,0.009945392608642578,0.19803574681282043,False,
3,5,abs_ld,0.0373234748840332,0.12089336663484573,True,False,B,0.009945392608642578,0.19803574681282043,False,
3,6,abs_ld,0.12891316413879395,0.4358210861682892,True,True,A,0.009945392608642578,0.19803574681282043,False,
3,7,abs_ld,0.04611468315124512,0.1736842691898346,True,False,B,0.009945392608642578,0.19803574681282043,False,
3,8,abs_ld,0.005086421966552734,0.1377246081829071,False,False,D,0.009945392608642578,0.19803574681282043,False,
3,9,abs_ld,0.003992795944213867,0.23281116783618927,False,True,C,0.009945392608642578,0.19803574681282043,False,
3,10,abs_ld,0.056075334548950195,0.16044683754444122,True,False,B,0.009945392608642578,0.19803574681282043,False,
3,11,abs_ld,0.0016376972198486328,0.1413666307926178,False,False,D,0.009945392608642578,0.19803574681282043,False,
4,0,abs_ld,0.0008084774017333984,0.27858662605285645,False,True,C,0.009945392608642578,0.19803574681282043,False,
4,1,abs_ld,0.0024802684783935547,0.09593267738819122,False,False,D,0.009945392608642578,0.19803574681282043,False,
4,2,abs_ld,0.004509449005126953,0.07341864705085754,False,False,D,0.009945392608642578,0.19803574681282043,False,
4,3,abs_ld,0.26766204833984375,0.30578476190567017,True,True,A,0.009945392608642578,0.19803574681282043,False,
4,4,abs_ld,0.052013397216796875,0.11206943541765213,True,False,B,0.009945392608642578,0.19803574681282043,False,
4,5,abs_ld,0.012059450149536133,0.1347016841173172,True,False,B,0.009945392608642578,0.19803574681282043,False,
4,6,abs_ld,0.009137868881225586,0.13259701430797577,False,False,D,0.009945392608642578,0.19803574681282043,False,
4,7,abs_ld,0.022522449493408203,0.2670433223247528,True,True,A,0.009945392608642578,0.19803574681282043,False,
4,8,abs_ld,0.006921529769897461,0.07304216176271439,False,False,D,0.009945392608642578,0.19803574681282043,False,
4,9,abs_ld,0.002329587936401367,0.18674658238887787,False,False,D,0.009945392608642578,0.19803574681282043,False,
4,10,abs_ld,0.004913806915283203,0.025101564824581146,False,False,D,0.009945392608642578,0.19803574681282043,False,
4,11,abs_ld,0.8286421298980713,0.21542304754257202,True,True,A,0.009945392608642578,0.19803574681282043,True,Previous_Token
5,0,abs_ld,0.00362396240234375,0.026524808257818222,False,False,D,0.009945392608642578,0.19803574681282043,False,
5,1,abs_ld,0.00014972686767578125,0.001319207833148539,False,False,D,0.009945392608642578,0.19803574681282043,False,
5,2,abs_ld,0.015057086944580078,0.2555752098560333,True,True,A,0.009945392608642578,0.19803574681282043,False,
5,3,abs_ld,0.0010085105895996094,0.2102155089378357,False,True,C,0.009945392608642578,0.19803574681282043,False,
5,4,abs_ld,0.008054971694946289,0.26909375190734863,False,True,C,0.009945392608642578,0.19803574681282043,False,
5,5,abs_ld,0.007306337356567383,0.041641965508461,False,False,D,0.009945392608642578,0.19803574681282043,True,Induction
5,6,abs_ld,0.04665732383728027,0.0689673125743866,True,False,B,0.009945392608642578,0.19803574681282043,False,
5,7,abs_ld,0.00257110595703125,0.3174234628677368,False,True,C,0.009945392608642578,0.19803574681282043,False,
5,8,abs_ld,0.001463174819946289,0.08383315801620483,False,False,D,0.009945392608642578,0.19803574681282043,False,
5,9,abs_ld,0.14864349365234375,0.07161527872085571,True,False,B,0.009945392608642578,0.19803574681282043,False,
5,10,abs_ld,0.011234521865844727,0.2575605511665344,True,True,A,0.009945392608642578,0.19803574681282043,False,
5,11,abs_ld,0.014601707458496094,0.09547315537929535,True,False,B,0.009945392608642578,0.19803574681282043,False,
6,0,abs_ld,0.14516139030456543,0.8121011853218079,True,True,A,0.009945392608642578,0.19803574681282043,False,
6,1,abs_ld,0.07328605651855469,0.7204867601394653,True,True,A,0.009945392608642578,0.19803574681282043,False,
6,2,abs_ld,0.029082536697387695,0.15897752344608307,True,False,B,0.009945392608642578,0.19803574681282043,False,
6,3,abs_ld,0.005467414855957031,0.2046399563550949,False,True,C,0.009945392608642578,0.19803574681282043,False,
6,4,abs_ld,0.006411314010620117,0.19312164187431335,False,False,D,0.009945392608642578,0.19803574681282043,False,
6,5,abs_ld,0.009328365325927734,0.1600174456834793,False,False,D,0.009945392608642578,0.19803574681282043,False,
6,6,abs_ld,0.0005714893341064453,0.15084677934646606,False,False,D,0.009945392608642578,0.19803574681282043,False,
6,7,abs_ld,0.008060455322265625,0.16374650597572327,False,False,D,0.009945392608642578,0.19803574681282043,False,
6,8,abs_ld,0.007752895355224609,0.22692988812923431,False,True,C,0.009945392608642578,0.19803574681282043,False,
6,9,abs_ld,8.225440979003906e-05,0.03070884197950363,False,False,D,0.009945392608642578,0.19803574681282043,True,Induction
