layer,head,causal_imp
36,6,0.15833333333333333
36,7,0.06666666666666667
36,8,0.029166666666666667
36,9,0.036458333333333336
36,10,0.042708333333333334
36,11,0.028125
36,12,0.18541666666666667
36,13,0.0375
36,14,0.034375
36,15,0.04895833333333333
37,0,0.08854166666666667
37,1,0.175
37,2,0.042708333333333334
37,3,0.0375
37,4,0.07291666666666667
37,5,0.08125
37,6,0.04895833333333333
37,7,0.041666666666666664
37,8,0.04375
37,9,0.046875
37,10,0.034375
37,11,0.03333333333333333
37,12,0.052083333333333336
37,13,0.03125
37,14,0.16354166666666667
37,15,0.15
38,0,0.029166666666666667
38,1,0.035416666666666666
38,2,0.025
38,3,0.03125
38,4,0.034375
38,5,0.042708333333333334
38,6,0.03333333333333333
38,7,0.035416666666666666
38,8,0.03854166666666667
38,9,0.036458333333333336
38,10,0.027083333333333334
38,11,0.028125
38,12,0.15208333333333332
38,13,0.03333333333333333
38,14,0.078125
38,15,0.06666666666666667
39,0,0.13645833333333332
39,1,0.175
39,2,0.052083333333333336
39,3,0.06875
39,4,0.029166666666666667
39,5,0.03229166666666667
39,6,0.08125
39,7,0.059375
39,8,0.11145833333333334
39,9,0.029166666666666667
39,10,0.027083333333333334
39,11,0.06875
39,12,0.17604166666666668
39,13,0.13125
39,14,0.03125
39,15,0.057291666666666664
40,0,0.06666666666666667
40,1,0.03333333333333333
40,2,0.10625
40,3,0.08229166666666667
40,4,0.036458333333333336
40,5,0.03125
40,6,0.26875
40,7,0.28854166666666664
40,8,0.036458333333333336
40,9,0.03229166666666667
40,10,0.7510416666666667
40,11,0.3260416666666667
40,12,0.14375
40,13,0.05
40,14,0.052083333333333336
40,15,0.07604166666666666
41,0,0.05625
41,1,0.042708333333333334
41,2,0.04583333333333333
41,3,0.05625
41,4,0.029166666666666667
41,5,0.0375
41,6,0.321875
41,7,0.41875
41,8,0.053125
41,9,0.051041666666666666
41,10,0.09166666666666666
41,11,0.057291666666666664
41,12,0.03958333333333333
41,13,0.09375
41,14,0.028125
41,15,0.035416666666666666
