model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.3,1536,803,4.822623697916667,4.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,C_imp_asc,0.5,2560,803,4.822623697916667,4.625,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.01,52,52,0.027734375,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.03,154,154,0.0286458333333333,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.05,256,256,0.0282552083333333,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.07,359,359,0.0307291666666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.1,512,512,0.031640625,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.12,615,615,0.030859375,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.15,768,768,0.036328125,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.156836,804,804,0.0330729166666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.2,1024,1024,0.0330729166666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.3,1536,1536,0.036328125,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,D_imp_asc,0.5,2560,1757,0.0381510416666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.01,52,52,0.02734375,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.03,154,154,0.0282552083333333,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.05,256,256,0.028125,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.07,359,359,0.0268229166666666,0.0,960,20,80,1757,803,803,1757
llama-3.1-70b-instruct-4bit,44,diag_rank_asc,0.1,512,512,0.0268229166666666,0.0,960,20,80,1757,803,803,1757
