model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
qwen-2.5-7b-instruct,48,diag_rank_asc,0.2,157,157,0.4697916666666666,0.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.3,236,236,4.596158854166666,4.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,48,diag_rank_asc,0.5,392,391,12.904993947347004,12.8125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.01,8,8,0.6108072916666667,0.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.03,24,24,1.2854166666666669,0.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.05,40,40,1.145703125,0.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.07,55,55,3.299544270833333,1.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.1,79,79,6.090625,5.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.12,95,95,8.736995442708333,8.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.15,118,118,8.571240234375,9.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.16199,128,128,9.156038411458333,9.5,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.2,157,157,10.596004231770833,10.96875,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.3,236,236,12.392264811197917,12.15625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_desc,0.5,392,265,12.3261474609375,12.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.01,8,8,0.117578125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.03,24,24,0.508203125,0.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.05,40,40,0.6716145833333333,0.5,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.07,55,55,0.763671875,0.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.1,79,79,1.1869791666666667,1.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.12,95,95,1.4403645833333334,1.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.15,118,118,2.3003255208333333,2.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.16199,128,128,2.6387369791666666,2.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.2,157,157,3.6296875,3.625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.3,236,236,9.872639973958334,8.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hihp_imp_asc,0.5,392,265,12.3261474609375,12.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.01,8,8,0.0799479166666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.03,24,24,0.0811197916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.05,40,40,0.0889322916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.07,55,55,0.0822916666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.1,79,79,0.0946614583333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.12,95,95,0.11015625,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.15,118,118,0.1015625,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.16199,128,127,0.11328125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.2,157,127,0.11328125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.3,236,127,0.11328125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_desc,0.5,392,127,0.11328125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.01,8,8,0.0731770833333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.03,24,24,0.0834635416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.05,40,40,0.0779947916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.07,55,55,0.091015625,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.1,79,79,0.0881510416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.12,95,95,0.0990885416666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.15,118,118,0.1233072916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.16199,128,127,0.11328125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.2,157,127,0.11328125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.3,236,127,0.11328125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,hilp_imp_asc,0.5,392,127,0.11328125,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.01,8,8,0.5899739583333333,0.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.03,24,24,3.2526041666666665,2.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.05,40,40,4.179622395833333,3.5,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.07,55,55,9.303466796875,9.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.1,79,79,12.1319091796875,12.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.12,95,95,12.724171956380207,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.15,118,118,12.900631713867188,12.8125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.16199,128,127,13.01929931640625,12.78125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.2,157,127,13.01929931640625,12.78125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.3,236,127,13.01929931640625,12.78125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,C_imp_asc,0.5,392,127,13.01929931640625,12.78125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.01,8,8,0.0703125,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.03,24,24,0.0727864583333333,0.0625,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.05,40,40,0.071875,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.07,55,55,0.0734375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.1,79,79,0.074609375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.12,95,95,0.0829427083333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.15,118,118,0.0919270833333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.16199,128,128,0.0888020833333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.2,157,157,0.0901041666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.3,236,236,0.1622395833333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,D_imp_asc,0.5,392,264,0.1486979166666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.01,8,8,0.071484375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.03,24,24,0.0673177083333333,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.05,40,40,0.069921875,0.0,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.07,55,55,0.0744791666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.1,79,79,0.0764322916666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.12,95,95,0.0901041666666666,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.15,118,118,0.1149739583333333,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.16199,128,128,0.18984375,0.125,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.2,157,157,0.686328125,0.375,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.3,236,236,4.605338541666667,4.25,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,49,diag_rank_asc,0.5,392,391,13.007589721679688,12.75,960,20,80,265,127,127,264
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.01,8,8,0.631640625,0.375,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.03,24,24,1.3686197916666667,0.625,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.05,40,40,1.3171875,0.75,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.07,55,55,3.46279296875,1.0,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.1,79,79,6.082893880208333,5.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.12,95,95,7.921053059895834,7.53125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.15,118,118,9.1056396484375,9.5,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.156888,124,124,9.160563151041666,9.46875,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.2,157,157,10.332999674479169,10.875,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.3,236,236,12.473480224609377,12.25,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_desc,0.5,392,269,12.442022959391275,12.375,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.01,8,8,0.2654947916666667,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.03,24,24,0.3240885416666667,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.05,40,40,0.3375,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.07,55,55,0.9666666666666668,0.75,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.1,79,79,1.0875,0.875,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.12,95,95,2.070703125,1.875,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.15,118,118,3.0408203125,3.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.156888,124,124,2.983528645833333,3.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.2,157,157,3.7389322916666665,3.75,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.3,236,236,10.263460286458333,9.375,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hihp_imp_asc,0.5,392,269,12.442022959391275,12.375,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.01,8,8,0.0723958333333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.03,24,24,0.0846354166666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.05,40,40,0.0984375,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.07,55,55,0.0826822916666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.1,79,79,0.0967447916666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.12,95,95,0.1049479166666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.15,118,118,0.1108072916666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.156888,124,123,0.0981770833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.2,157,123,0.0981770833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.3,236,123,0.0981770833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_desc,0.5,392,123,0.0981770833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.01,8,8,0.069140625,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.03,24,24,0.0815104166666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.05,40,40,0.080078125,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.07,55,55,0.0830729166666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.1,79,79,0.091796875,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.12,95,95,0.0884114583333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.15,118,118,0.1088541666666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.156888,124,123,0.0981770833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.2,157,123,0.0981770833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.3,236,123,0.0981770833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,hilp_imp_asc,0.5,392,123,0.0981770833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.01,8,8,0.716015625,0.375,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.03,24,24,3.1137369791666667,2.625,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.05,40,40,4.638216145833334,4.25,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.07,55,55,8.253645833333334,8.25,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.1,79,79,12.297502772013347,12.46875,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.12,95,95,12.87611083984375,12.75,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.15,118,118,12.797635904947915,12.8125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.156888,124,123,12.80794677734375,12.8125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.2,157,123,12.80794677734375,12.8125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.3,236,123,12.80794677734375,12.8125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,C_imp_asc,0.5,392,123,12.80794677734375,12.8125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.01,8,8,0.0671875,0.0,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.03,24,24,0.0733072916666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.05,40,40,0.069140625,0.0,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.07,55,55,0.0708333333333333,0.0,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.1,79,79,0.0819010416666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.12,95,95,0.07734375,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.15,118,118,0.0825520833333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.156888,124,124,0.078125,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.2,157,157,0.0821614583333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.3,236,236,0.1220052083333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,D_imp_asc,0.5,392,268,0.1352864583333333,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.01,8,8,0.0684895833333333,0.0625,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.03,24,24,0.0684895833333333,0.0,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.05,40,40,0.0677083333333333,0.0,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.07,55,55,0.0686197916666666,0.0,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.1,79,79,0.069921875,0.0,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.12,95,95,0.082421875,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.15,118,118,0.1006510416666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.156888,124,124,0.1776041666666666,0.125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.2,157,157,0.8348958333333333,0.5,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.3,236,236,5.037565104166666,4.71875,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,50,diag_rank_asc,0.5,392,391,12.813578287760416,12.78125,960,20,80,269,123,123,268
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.01,8,8,0.6197916666666666,0.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.03,24,24,0.565234375,0.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.05,40,40,1.6267578125,0.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.07,55,55,3.3691080729166667,0.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.1,79,79,6.2990234375,5.625,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.12,95,95,8.63649320602417,8.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.15,118,118,8.974263509114584,9.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.163265,128,128,9.349318440755209,9.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.2,157,157,10.29903564453125,10.9375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.3,236,236,12.387668863932292,12.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_desc,0.5,392,264,12.264164225260416,12.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.01,8,8,0.0983072916666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.03,24,24,0.226171875,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.05,40,40,0.24921875,0.25,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.07,55,55,0.7803385416666667,0.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.1,79,79,0.9427083333333334,0.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.12,95,95,1.8553385416666663,1.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.15,118,118,2.621419270833333,2.5,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.163265,128,128,2.8863932291666665,2.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.2,157,157,3.4102213541666666,3.25,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.3,236,236,9.86031494140625,8.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hihp_imp_asc,0.5,392,264,12.264164225260416,12.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.01,8,8,0.0751302083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.03,24,24,0.08515625,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.05,40,40,0.0912760416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.07,55,55,0.0813802083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.1,79,79,0.0962239583333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.12,95,95,0.0841145833333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.15,118,118,0.0993489583333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.163265,128,128,0.0990885416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.2,157,128,0.0990885416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.3,236,128,0.0990885416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_desc,0.5,392,128,0.0990885416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.01,8,8,0.0725260416666666,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.03,24,24,0.0813802083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.05,40,40,0.0852864583333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.07,55,55,0.0813802083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.1,79,79,0.0885416666666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.12,95,95,0.0861979166666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.15,118,118,0.1118489583333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.163265,128,128,0.0990885416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.2,157,128,0.0990885416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.3,236,128,0.0990885416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,hilp_imp_asc,0.5,392,128,0.0990885416666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.01,8,8,0.9572916666666668,0.375,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.03,24,24,2.8463541666666665,2.5,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.05,40,40,4.457552083333334,4.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.07,55,55,9.606022135416667,9.5,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.1,79,79,11.491361490885415,11.6875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.12,95,95,12.755320231119793,12.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.15,118,118,12.902644602457682,12.875,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.163265,128,128,12.851962280273437,12.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.2,157,128,12.851962280273437,12.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.3,236,128,12.851962280273437,12.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,C_imp_asc,0.5,392,128,12.851962280273437,12.75,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.01,8,8,0.0735677083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.03,24,24,0.0697916666666666,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.05,40,40,0.0716145833333333,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.07,55,55,0.0744791666666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.1,79,79,0.07578125,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.12,95,95,0.090234375,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.15,118,118,0.0807291666666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.163265,128,128,0.0766927083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.2,157,157,0.08203125,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.3,236,236,0.1486979166666666,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,D_imp_asc,0.5,392,263,0.1173177083333333,0.125,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,diag_rank_asc,0.01,8,8,0.0703125,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,diag_rank_asc,0.03,24,24,0.071484375,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,diag_rank_asc,0.05,40,40,0.0705729166666666,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,diag_rank_asc,0.07,55,55,0.0690104166666666,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,diag_rank_asc,0.1,79,79,0.0721354166666666,0.0,960,20,80,264,128,128,263
qwen-2.5-7b-instruct,51,diag_rank_asc,0.12,95,95,0.075390625,0.125,960,20,80,264,128,128,263
