layer,head,mean_abs_delta,mean_signed_delta,n_trials
17,6,0.0439453125,0.00603170955882353,68
17,7,0.04607077205882353,-0.008386948529411764,68
17,8,0.03107766544117647,-0.000861672794117647,68
17,9,0.09869025735294118,-0.004480698529411764,68
17,10,0.029239430147058824,-0.0021254595588235292,68
17,11,0.10431985294117647,0.031020220588235295,68
17,12,0.04440487132352941,0.001206341911764706,68
17,13,0.03722426470588235,0.0006893382352941177,68
17,14,0.03268612132352941,0.003619025735294118,68
17,15,0.03619025735294118,0.004940257352941176,68
17,16,0.04308363970588235,-0.0010340073529411765,68
17,17,0.04693244485294118,0.005342371323529412,68
17,18,0.03372012867647059,0.0047679227941176475,68
17,19,0.02194393382352941,0.005399816176470588,68
17,20,0.034409466911764705,0.010627297794117647,68
17,21,0.06387867647058823,0.024356617647058824,68
17,22,0.03923483455882353,0.009248621323529412,68
17,23,0.05681295955882353,0.002699908088235294,68
17,24,0.043255974264705885,0.006376378676470588,68
17,25,0.057846966911764705,0.005572150735294118,68
17,26,0.04331341911764706,-0.009995404411764705,68
17,27,0.06606158088235294,0.002412683823529412,68
18,0,0.142578125,0.030215992647058824,68
18,1,0.04049862132352941,-0.01786534926470588,68
18,2,0.10121783088235294,0.003331801470588235,68
18,3,0.04635799632352941,-0.011891084558823529,68
18,4,0.05600873161764706,0.026482077205882353,68
18,5,0.03383501838235294,0.0037339154411764708,68
18,6,0.07335707720588236,0.0007467830882352941,68
18,7,0.2864200367647059,0.021714154411764705,68
18,8,0.09168198529411764,-0.014246323529411764,68
18,9,0.14527803308823528,-0.03693704044117647,68
18,10,0.03515625,-0.00022977941176470588,68
18,11,0.09443933823529412,-0.0055147058823529415,68
18,12,0.04147518382352941,-0.007927389705882353,68
18,13,0.099609375,0.013442095588235295,68
18,14,0.0703125,-0.00045955882352941176,68
18,15,0.0627297794117647,-0.010799632352941176,68
18,16,0.04836856617647059,0.00700827205882353,68
18,17,0.12620634191176472,-0.03521369485294118,68
18,18,0.07082950367647059,-0.01706112132352941,68
18,19,0.07157628676470588,0.01137408088235294,68
18,20,0.09099264705882353,0.017463235294117647,68
18,21,0.10512408088235294,0.009535845588235295,68
18,22,0.07163373161764706,-0.004653033088235294,68
18,23,0.0478515625,0.005916819852941176,68
18,24,0.05422794117647059,-0.002527573529411765,68
18,25,0.17813648897058823,-0.05796185661764706,68
18,26,0.04733455882352941,0.0059742647058823525,68
18,27,0.062212775735294115,0.020852481617647058,68
19,0,0.4393956801470588,-0.0908203125,68
19,1,0.04773667279411765,-0.00017233455882352942,68
19,2,0.07904411764705882,-0.009191176470588236,68
19,3,0.08915441176470588,-0.017003676470588234,68
19,4,0.17802159926470587,-0.0048828125,68
19,5,0.10948988970588236,0.033203125,68
19,6,0.27820542279411764,0.05853630514705882,68
19,7,0.05767463235294118,0.004136029411764706,68
19,8,0.06945082720588236,0.007065716911764706,68
19,9,0.07841222426470588,0.0107421875,68
19,10,0.06112132352941176,-0.0006893382352941177,68
19,11,0.09656479779411764,-0.015682444852941176,68
19,12,0.059283088235294115,0.011948529411764705,68
19,13,0.09191176470588236,-0.001608455882352941,68
19,14,0.04825367647058824,-0.0059742647058823525,68
19,15,0.03756893382352941,-0.001723345588235294,68
19,16,0.0822610294117647,0.009880514705882353,68
19,17,0.04601332720588235,-5.744485294117647e-05,68
19,18,0.03998161764705882,0.0009191176470588235,68
19,19,0.0576171875,0.019588694852941176,68
19,20,0.06456801470588236,0.007123161764705882,68
19,21,0.05261948529411765,0.003216911764705882,68
19,22,0.08921185661764706,-0.026596966911764705,68
19,23,0.09162454044117647,-0.0016659007352941176,68
19,24,0.05922564338235294,0.0049977022058823525,68
19,25,0.04233685661764706,0.002240349264705882,68
19,26,0.07907284007352941,-0.00715188419117647,68
19,27,0.05290670955882353,-0.007984834558823529,68
20,0,0.07801011029411764,-0.007927389705882353,68
20,1,0.16986443014705882,0.019129136029411766,68
20,2,0.23527975643382354,-0.10315659466911764,68
20,3,0.06089154411764706,-0.00505514705882353,68
20,4,0.07370174632352941,-0.0037339154411764708,68
20,5,0.10345818014705882,-0.0049977022058823525,68
