layer,head,importance,perturbation,cell
1,14,0.0266544117647058,0.0178777699714855,D
1,15,0.0199908088235294,0.0450690394911147,D
1,16,0.0567555147058823,0.1689739405067966,hilp
1,17,0.0349264705882352,0.1081738065489951,hilp
1,18,0.037454044117647,0.0755702945170923,hilp
1,19,0.0340073529411764,0.0797465046360979,hilp
1,20,0.0696231617647058,0.3167488582103568,hilp
1,21,0.0372242647058823,0.1889981643899398,hilp
1,22,0.02734375,0.0212819996180341,D
1,23,0.0268841911764705,0.0341922229409272,D
1,24,0.0319393382352941,0.0475377224433674,hilp
1,25,0.0301011029411764,0.0550278822329881,hilp
1,26,0.0379136029411764,0.0942310011082821,hilp
1,27,0.0227481617647058,0.0480687833863639,D
1,28,0.0560661764705882,0.1333424661527661,hilp
1,29,0.0199908088235294,0.0456918174647452,D
1,30,0.0344669117647058,0.119711076375097,hilp
1,31,0.0358455882352941,0.0556567407432286,hilp
2,0,0.0333180147058823,0.1213662822744535,hilp
2,1,0.0190716911764705,0.0463531208635472,D
2,2,0.0369944852941176,0.0930981023908209,hilp
2,3,0.0241268382352941,0.0753130656393135,D
2,4,0.0383731617647058,0.1629508115241632,hilp
2,5,0.0583639705882352,0.1728194662479355,hilp
2,6,0.0305606617647058,0.0531518518212525,hilp
2,7,0.0714613970588235,0.2692418850629645,hilp
2,8,0.0363051470588235,0.1262528341030702,hilp
2,9,0.0406709558823529,0.1497684080865891,hilp
2,10,0.0287224264705882,0.0670836238423362,D
2,11,0.0323988970588235,0.0756795663003097,hilp
2,12,0.0222886029411764,0.0070387574224321,D
2,13,0.0259650735294117,0.0244728072327287,D
2,14,0.0232077205882352,0.0167194371478056,D
2,15,0.0209099264705882,0.0529288260115529,D
2,16,0.0659466911764705,0.2858825487577739,hilp
2,17,0.017922794117647,0.0552348566296345,D
2,18,0.041360294117647,0.1352184211890048,hilp
2,19,0.05078125,0.2033327868317856,hilp
2,20,0.0202205882352941,0.0087349235939601,D
2,21,0.0229779411764705,0.0009533767773545,D
2,22,0.0222886029411764,0.0131492089233635,D
2,23,0.0220588235294117,0.0611933080500046,D
2,24,0.0264246323529411,0.1007921584772274,D
2,25,0.0259650735294117,0.0044416215917889,D
2,26,0.0232077205882352,0.0385722128660691,D
2,27,0.0215992647058823,0.0561791547738453,D
2,28,0.0431985294117647,0.1466126991983722,hilp
2,29,0.0220588235294117,0.0361060175106531,D
2,30,0.0926011029411764,0.409882166164393,hihp
2,31,0.0367647058823529,0.1799777998616371,hilp
3,0,0.0310202205882352,0.1213191532365539,hilp
3,1,0.0301011029411764,0.1506577803588965,hilp
3,2,0.0301011029411764,0.1977656154400285,hilp
3,3,0.021829044117647,0.0856093285221825,D
3,4,0.0383731617647058,0.1023349599118399,hilp
3,5,0.0340073529411764,0.1731599454959745,hilp
3,6,0.0388327205882352,0.2085772774264435,hilp
3,7,0.033547794117647,0.1294263792909024,hilp
3,8,0.0310202205882352,0.1621493624304147,hilp
3,9,0.0301011029411764,0.1071808498407549,hilp
3,10,0.0473345588235294,0.2092770948896513,hilp
3,11,0.037454044117647,0.2453869663945892,hilp
3,12,0.0411305147058823,0.1044752034564119,hilp
3,13,0.0602022058823529,0.1639263943823821,hilp
3,14,0.0303308823529411,0.1090819468817618,hilp
3,15,0.0604319852941176,0.3327277022523476,hilp
3,16,0.0772058823529411,0.4856421579195953,hihp
3,17,0.0392922794117647,0.208760855390745,hilp
3,18,0.0712316176470588,0.3002184676554273,hilp
3,19,0.0650275735294117,0.2975616172394332,hilp
3,20,0.0537683823529411,0.1509164756383089,hilp
3,21,0.0703125,0.3491573750096209,hihp
3,22,0.0682444852941176,0.3516780906082952,hihp
3,23,0.0482536764705882,0.1899346601327552,hilp
3,24,0.0464154411764705,0.2529773338122622,hilp
3,25,0.0360753676470588,0.1699229022487998,hilp
3,26,0.017922794117647,0.0905952479909448,D
3,27,0.02734375,0.0362473026479539,D
3,28,0.0510110294117647,0.2910066236303571,hilp
3,29,0.0579044117647058,0.242484208799022,hilp
3,30,0.0808823529411764,0.5287218263153645,hihp
3,31,0.0967371323529411,0.474721965544364,hihp
4,0,0.0206801470588235,0.040172859259388,D
4,1,0.0494025735294117,0.2114637716508963,hilp
4,2,0.0473345588235294,0.2688549810143955,hilp
