layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
3,23,0.18993466013275526,0.06717046445873597,68
3,24,0.25297733381226223,0.1838814551331107,68
3,25,0.1699229022487998,0.12986096651342166,68
3,26,0.0905952479909448,0.08134754027686547,68
3,27,0.03624730264795395,0.024893711330982855,68
3,28,0.2910066236303571,0.14047360745085338,68
3,29,0.24248420879902208,0.15001206011134122,68
3,30,0.5287218263153645,0.28848106253964323,68
3,31,0.474721965544364,0.24209464571751454,68
4,0,0.040172859259388016,0.02417848303242171,68
4,1,0.21146377165089636,0.09206686458342282,68
4,2,0.2688549810143955,0.16330251222374323,68
4,3,0.15775638090117888,0.0802681668686615,68
4,4,0.5490869583890718,0.27959073894448505,68
4,5,0.3680095788200988,0.15114230298431935,68
4,6,0.21896125225569396,0.14054823725356305,68
4,7,0.5017945491160978,0.24756396812332895,68
4,8,0.3602049128864618,0.20502989465049198,68
4,9,0.47232076120288935,0.24984980999584153,68
4,10,0.304241685415892,0.1204931721062188,68
4,11,0.26250225294600515,0.1268372936279222,68
4,12,0.492555553531822,0.2374555068872547,68
4,13,0.4441187020719928,0.26850876607369667,68
4,14,0.3537387925693217,0.25438283717678317,68
4,15,0.3932834613849135,0.2631570755982238,68
4,16,0.09620363373473724,0.08075330802376551,68
4,17,0.1884135910693337,0.13328996867822973,68
4,18,0.23415449420538018,0.24675753815289148,68
4,19,0.03939675024765378,0.0240358466048247,68
4,20,0.07933442701366455,0.050450167151512626,68
4,21,0.10813810709206495,0.10333514872429199,68
4,22,0.14777125136050231,0.05535998313607658,68
4,23,0.4722738615785013,0.3092133220231087,68
4,24,0.466238526517854,0.23223913856200815,68
4,25,0.19240538973142118,0.12028160697431343,68
4,26,0.3221721084350172,0.15200853019104574,68
4,27,0.29124839592944174,0.12853848511436367,68
4,28,0.1622331033953849,0.101677656541172,68
4,29,0.027652769174892445,0.020044440580254407,68
4,30,0.025208211681969888,0.013498597217062815,68
4,31,0.26344173042761054,0.18665351924686985,68
5,0,0.11784799736650552,0.15059001271442443,68
5,1,0.12251473330509137,0.11721336688019608,68
5,2,0.16681535548859222,0.14227806969470758,68
5,3,0.26301984606748996,0.22522766780210765,68
5,4,0.28147764627219124,0.23221233688047957,68
5,5,0.08559161535573794,0.07909219422847631,68
5,6,0.11304060972350485,0.07931412166802822,68
5,7,0.11379851776120416,0.0801789595389264,68
5,8,0.02474535912316401,0.019402720440310103,68
5,9,0.05579807455925379,0.04676746193511846,68
5,10,0.014313901449307132,0.010957071253260578,68
5,11,0.11519006242537322,0.07799601659400769,68
5,12,0.3211286392282037,0.2465396698953684,68
5,13,0.6183791916598292,0.2730081778489445,68
5,14,0.39902678553891535,0.22202707454750661,68
5,15,0.46562449414940443,0.23894361130108044,68
5,16,0.43043346237391233,0.2166248980436026,68
5,17,0.8878281964536976,0.5162437631795312,68
5,18,0.4523724696105894,0.1557859133406921,68
5,19,0.413021247176563,0.22807612973651617,68
5,20,0.12862924760317102,0.08853227449022885,68
5,21,0.19949009904966636,0.120142432371361,68
5,22,0.044733513749259345,0.037650928969746644,68
5,23,0.08521575831315095,0.043932022319375014,68
5,24,0.17678950869423501,0.07309859781816971,68
5,25,0.20928933263263283,0.11580654565044396,68
5,26,0.19109200888915973,0.05856698569747465,68
5,27,0.3375390293624471,0.18140135023427495,68
5,28,0.340437446227845,0.16740697358459314,68
5,29,0.39033670854919095,0.3002830739674125,68
5,30,0.33670812900013786,0.17642349014797298,68
5,31,0.4444466732332812,0.34000118189865647,68
6,0,0.2235244040048736,0.13320875250221526,68
6,1,0.5116381111609585,0.3556950509370709,68
6,2,0.056095633135341536,0.0289185338922442,68
6,3,0.20450613124515205,0.0857307079435308,68
6,4,0.404435220585369,0.325668888733271,68
6,5,0.46370170396917004,0.2149957063206393,68
6,6,0.27933448533911037,0.37748306455210295,68
6,7,0.5091041328714174,0.338792660993608,68
6,8,0.4020971973043154,0.22393704130110634,68
6,9,0.1522831975701539,0.1112192742151695,68
6,10,0.40855838352923884,0.261454160605893,68
6,11,0.45314099482151077,0.35696934579586176,68
6,12,0.8138537598664269,0.5149892923348234,68
6,13,0.5689232876414761,0.24586333627409848,68
6,14,0.2727458990617272,0.12966460413156677,68
6,15,0.581967631026226,0.2745762400729806,68
6,16,0.6129783556303557,0.3130161549856883,68
6,17,0.14667042804991498,0.06398774865111741,68
6,18,0.6437023554873817,0.2527317012579776,68
6,19,0.3030149113825139,0.15143739462518926,68
6,20,0.895930907853386,0.4040101332596654,68
6,21,0.4941383198122768,0.23006739578903265,68
6,22,0.7858227515483603,0.6242028228722383,68
6,23,0.2281132954008439,0.11000822722169415,68
6,24,0.10910043235429945,0.04493664124209297,68
6,25,0.563910793622627,0.2318293671830635,68
6,26,0.06455203845603938,0.04002736071865628,68
6,27,0.19371386595508633,0.11427540734686775,68
6,28,0.07517238494063562,0.0671880626631209,68
6,29,0.7825438934652245,0.4857373098074317,68
6,30,0.5801069880013957,0.29982796426491853,68
6,31,0.0510363235063029,0.07350147854919808,68
7,0,0.560915076502544,0.2388449703359732,68
7,1,0.9277803257984274,0.4909528001453129,68
7,2,0.7175132355050129,0.31179595919279185,68
7,3,0.08596324672758139,0.05582949671094344,68
7,4,0.5707010881537024,0.3015360419529191,68
7,5,0.8874186080168275,0.3510672653254479,68
7,6,0.3862624922219445,0.16457790686710003,68
7,7,0.41331647643271613,0.22624249169462285,68
7,8,0.551312006681281,0.26030657840339755,68
7,9,1.1083057415397728,0.5149388877196953,68
7,10,0.5815563791376703,0.41412804210828985,68
7,11,0.6930030764573637,0.36701088750635913,68
7,12,0.47042587180348006,0.19683334939336686,68
