layer,head,perturbation_L2
2,18,0.19365276396274567
2,19,0.25917917490005493
2,20,0.09850557148456573
2,21,0.10540115833282471
2,22,0.11801180988550186
2,23,0.11879074573516846
2,24,0.09936805814504623
2,25,0.14100320637226105
2,26,0.13570795953273773
2,27,0.0654803216457367
2,28,0.07548131048679352
2,29,0.183262437582016
2,30,0.15316015481948853
2,31,0.18396387994289398
2,32,0.05911369249224663
2,33,0.4087556302547455
2,34,0.065898597240448
2,35,0.06273452937602997
2,36,0.11803640425205231
2,37,0.09671849757432938
2,38,0.12461361289024353
2,39,0.09265521168708801
3,0,0.0802452489733696
3,1,0.08344059437513351
3,2,0.2379017174243927
3,3,0.1290091574192047
3,4,0.0676257461309433
3,5,0.2131536453962326
3,6,0.07499326765537262
3,7,0.13496823608875275
3,8,0.247493177652359
3,9,0.2717854380607605
3,10,0.272814005613327
3,11,0.2972733974456787
3,12,0.1959310919046402
3,13,0.33234572410583496
3,14,0.17089968919754028
3,15,0.4743453562259674
3,16,0.19843290746212006
3,17,0.193210631608963
3,18,0.10231485962867737
3,19,0.15890339016914368
3,20,0.1763806939125061
3,21,0.11374781280755997
3,22,0.3587743937969208
3,23,0.19116529822349548
3,24,0.17891032993793488
3,25,0.486284077167511
3,26,0.07254821807146072
3,27,0.35797175765037537
3,28,0.08509834855794907
3,29,0.24741102755069733
3,30,0.5635625720024109
3,31,0.1892017126083374
3,32,0.31387850642204285
3,33,0.08022654801607132
3,34,0.08603571355342865
3,35,0.08772982656955719
3,36,0.17478498816490173
3,37,0.23600414395332336
3,38,0.3186120092868805
3,39,0.1651650071144104
4,0,0.36071348190307617
4,1,0.21016252040863037
4,2,0.44968315958976746
4,3,0.2057117074728012
4,4,0.36319079995155334
4,5,0.36391884088516235
4,6,0.3722732365131378
4,7,0.5005864500999451
4,8,0.3508843183517456
4,9,0.09823112934827805
4,10,1.2138029336929321
4,11,0.09413427114486694
4,12,0.805167555809021
4,13,0.19057229161262512
4,14,0.4028007984161377
4,15,0.26463496685028076
4,16,0.08403423428535461
4,17,0.11411632597446442
4,18,0.4156782031059265
4,19,0.5972704887390137
4,20,0.13330765068531036
4,21,0.28734537959098816
4,22,0.36611494421958923
4,23,0.09077446162700653
4,24,0.09648635238409042
4,25,0.25797611474990845
4,26,0.10743588209152222
4,27,0.10885785520076752
4,28,0.2573179304599762
4,29,0.23221716284751892
4,30,0.20822256803512573
4,31,0.13433997333049774
4,32,0.16021618247032166
4,33,0.08367639034986496
4,34,0.17591671645641327
4,35,0.2869941294193268
4,36,0.4750657081604004
4,37,0.6332516074180603
4,38,0.19719566404819489
4,39,0.38308486342430115
5,0,0.49909988045692444
5,1,0.1523848921060562
5,2,0.4179186224937439
5,3,0.40037569403648376
5,4,0.38432392477989197
5,5,0.6832380294799805
5,6,0.7037352323532104
5,7,0.5647271275520325
5,8,0.8968297243118286
5,9,0.314120888710022
5,10,0.41548630595207214
5,11,0.14368000626564026
5,12,0.32374492287635803
5,13,0.12085852026939392
5,14,0.2207871824502945
5,15,0.5182375907897949
5,16,0.42417725920677185
5,17,0.5729058384895325
5,18,0.8187457919120789
5,19,0.7005825638771057
5,20,0.6535048484802246
5,21,0.1080511137843132
5,22,0.1832132190465927
5,23,0.6402636766433716
5,24,0.5988641381263733
5,25,0.5426202416419983
5,26,0.600275456905365
5,27,0.19295169413089752
5,28,0.4747081398963928
5,29,0.37694859504699707
5,30,0.5311810970306396
5,31,0.49345648288726807
5,32,0.4946485161781311
5,33,0.1288602650165558
5,34,0.41470250487327576
5,35,0.3178422451019287
5,36,0.36884376406669617
5,37,0.12749925255775452
5,38,0.5631313323974609
5,39,0.23341993987560272
6,0,0.46206119656562805
6,1,0.4984683096408844
6,2,0.4567466974258423
6,3,0.6938685178756714
6,4,0.5140494108200073
6,5,0.4961283504962921
6,6,0.605857789516449
6,7,0.2250131368637085
6,8,0.6491449475288391
6,9,0.4967053234577179
6,10,0.16053134202957153
6,11,0.24869932234287262
6,12,0.4398163855075836
6,13,0.6626408100128174
6,14,0.624299168586731
6,15,0.5481065511703491
6,16,0.28705257177352905
6,17,0.47072386741638184
6,18,0.40392738580703735
6,19,0.5637415647506714
6,20,0.6735447645187378
6,21,0.6356388926506042
6,22,0.1372697949409485
6,23,0.4216398000717163
6,24,0.5098715424537659
6,25,0.4588804244995117
6,26,0.5074609518051147
6,27,0.4507909417152405
6,28,0.5314933657646179
6,29,0.5887284278869629
6,30,0.5091075897216797
6,31,0.37835097312927246
6,32,0.14978566765785217
6,33,0.524376630783081
6,34,0.173142671585083
6,35,0.14488758146762848
6,36,1.2939870357513428
6,37,0.13684070110321045
6,38,0.4008953273296356
6,39,0.4122755229473114
7,0,0.49838176369667053
7,1,1.4948265552520752
7,2,0.5686606168746948
7,3,0.40817731618881226
7,4,0.4331618845462799
7,5,0.4902111291885376
7,6,0.5462448596954346
7,7,0.4199772775173187
7,8,0.3862707316875458
7,9,0.37034717202186584
7,10,0.4985727071762085
7,11,0.46916404366493225
7,12,0.35302841663360596
7,13,0.505646288394928
7,14,0.3633078336715698
7,15,0.3794054090976715
7,16,0.37745413184165955
7,17,0.42886194586753845
7,18,0.5961083769798279
7,19,0.46865612268447876
7,20,0.3826178014278412
7,21,0.1395542025566101
7,22,0.21106266975402832
7,23,0.40332573652267456
7,24,0.34979844093322754
7,25,0.3968588411808014
7,26,0.6561760902404785
7,27,0.5301567912101746
7,28,0.5364406704902649
7,29,0.4723900854587555
7,30,0.47458240389823914
7,31,0.17042958736419678
7,32,0.5159845352172852
7,33,0.48376715183258057
7,34,0.2924294173717499
7,35,0.3934986889362335
7,36,0.33477354049682617
7,37,0.36237508058547974
7,38,0.5190175175666809
7,39,0.39707013964653015
8,0,0.5003793239593506
8,1,0.5816948413848877
8,2,0.4163825213909149
8,3,0.19253325462341309
8,4,0.5851975679397583
8,5,0.49689143896102905
8,6,0.5444275140762329
8,7,0.39089587330818176
8,8,0.35757923126220703
8,9,0.5250956416130066
8,10,0.1929740309715271
8,11,0.4064173400402069
8,12,0.503373384475708
8,13,0.35782089829444885
8,14,0.4552253782749176
8,15,0.5044606328010559
8,16,0.4334453344345093
8,17,0.5976519584655762
8,18,0.5090381503105164
8,19,0.6412844657897949
8,20,0.30717501044273376
8,21,0.38313862681388855
8,22,0.40769222378730774
8,23,0.4348055124282837
8,24,0.4806627631187439
8,25,0.5623062252998352
8,26,0.6476913690567017
8,27,0.5633502006530762
8,28,0.6252913475036621
8,29,0.531063437461853
8,30,1.0694547891616821
8,31,0.5955277681350708
8,32,0.17741073668003082
8,33,0.37834712862968445
8,34,0.4615195393562317
8,35,1.3777852058410645
8,36,0.3860715925693512
8,37,0.4312646687030792
8,38,0.5647284984588623
8,39,0.4000357389450073
9,0,0.6110073328018188
9,1,0.9793215394020081
9,2,0.47568005323410034
9,3,0.4883601665496826
9,4,0.4428183138370514
9,5,0.3683088421821594
9,6,0.5904608368873596
9,7,0.576543927192688
9,8,0.32594650983810425
9,9,0.7169492244720459
9,10,0.5787097811698914
9,11,0.6038350462913513
9,12,0.5842772722244263
9,13,0.39783117175102234
9,14,0.6441028118133545
9,15,0.3051884174346924
9,16,0.495148241519928
9,17,0.5143330097198486
9,18,0.538239061832428
9,19,0.21155796945095062
9,20,0.34210142493247986
9,21,0.4470619559288025
9,22,0.44238266348838806
9,23,0.37342771887779236
9,24,0.3010677993297577
9,25,0.43987688422203064
9,26,0.7791029810905457
9,27,0.5220690965652466
9,28,0.3484867811203003
9,29,0.3985110819339752
9,30,0.6181119680404663
9,31,0.36559000611305237
9,32,0.4650098383426666
9,33,0.38911205530166626
9,34,0.6434189677238464
