layer,head,imp,pert,cell_global,cell_within,effect
10,28,0.7048277854919434,0.3668253719806671,A,A,0.022916666666666665
10,29,0.7401337623596191,0.4673303067684173,A,A,0.025
10,30,0.5353793501853943,0.3158710896968841,A,D,0.025
10,31,0.4131775200366974,0.164960578083992,D,D,0.016666666666666666
11,0,0.5574164390563965,0.4526585638523102,A,C,0.027083333333333334
11,1,0.618800938129425,0.3758935630321502,A,D,0.019791666666666666
11,2,0.5695475339889526,0.6287215948104858,A,C,0.04583333333333333
11,3,0.6224117279052734,0.3394829630851745,A,D,0.020833333333333332
11,4,0.5912411212921143,0.5463677644729614,A,C,0.021875
11,5,0.6780333518981934,0.4914288818836212,A,A,0.023958333333333335
11,6,0.6107034683227539,0.2698877453804016,A,D,0.016666666666666666
11,7,0.6899576187133789,0.3471663892269134,A,B,0.017708333333333333
11,8,0.7307482957839966,0.4367260932922363,A,B,0.022916666666666665
11,9,0.6203564405441284,0.8362423777580261,A,C,0.026041666666666668
11,10,0.6365262866020203,0.419508695602417,A,D,0.014583333333333334
11,11,0.6945436000823975,0.4536529779434204,A,A,0.035416666666666666
11,12,0.7010956406593323,0.4692535102367401,A,A,0.021875
11,13,0.7182197570800781,0.4156976640224457,A,B,0.030208333333333334
11,14,0.616985559463501,0.6700303554534912,A,C,0.03125
11,15,0.5541390180587769,0.4045471549034118,A,D,0.015625
11,16,0.5806900262832642,0.3839362263679504,A,D,0.017708333333333333
11,17,0.6026973724365234,0.3274290263652801,A,D,0.026041666666666668
11,18,0.6567293405532837,0.2731799483299255,A,B,0.027083333333333334
11,19,0.6194344758987427,0.3337653577327728,A,D,0.020833333333333332
11,20,0.7262749075889587,0.5469667315483093,A,A,0.019791666666666666
11,21,0.633184552192688,0.4722306132316589,A,C,0.027083333333333334
11,22,0.6788185834884644,0.4417553246021271,A,A,0.026041666666666668
11,23,0.5670665502548218,0.5749136805534363,A,C,0.01875
11,24,0.7120851278305054,0.7339943051338196,A,A,0.028125
11,25,0.6369272470474243,0.616544246673584,A,A,0.035416666666666666
11,26,0.6692147254943848,0.7446194291114807,A,A,0.034375
11,27,0.7210144400596619,0.6811745166778564,A,A,0.041666666666666664
11,28,0.7072628736495972,0.1345822662115097,B,B,0.017708333333333333
11,29,0.6965399384498596,0.1052023619413375,B,B,0.022916666666666665
11,30,0.6942903399467468,0.2002564370632171,B,B,0.014583333333333334
11,31,0.5842146873474121,0.2777716219425201,A,D,0.025
12,0,0.5961112976074219,0.6187123656272888,A,C,0.08020833333333334
12,1,0.6498509645462036,0.2861725091934204,A,B,0.025
12,2,0.5765811800956726,0.6196515560150146,A,C,0.034375
12,3,0.6021688580513,0.5410088300704956,A,D,0.034375
12,4,0.6945857405662537,1.033888816833496,A,A,0.065625
12,5,0.7221816778182983,1.0435800552368164,A,A,0.052083333333333336
12,6,0.6826392412185669,1.2953603267669678,A,A,0.08125
12,7,0.6999437808990479,0.644589900970459,A,A,0.040625
12,8,0.6484775543212891,0.4556862115859985,A,D,0.01875
12,9,0.6115857362747192,0.921399712562561,A,C,0.09583333333333334
12,10,0.6990370750427246,0.5451213121414185,A,B,0.03333333333333333
12,11,0.6342616081237793,0.889457643032074,A,C,0.03229166666666667
12,12,0.6165432929992676,0.7813684344291687,A,C,0.04583333333333333
12,13,0.6132802367210388,0.458388090133667,A,D,0.040625
12,14,0.6662186980247498,0.4757105410099029,A,B,0.03229166666666667
12,15,0.6545491218566895,0.7467789649963379,A,A,0.05625
12,16,0.6426091194152832,0.6149054169654846,A,C,0.028125
12,17,0.6135274767875671,0.1396670788526535,B,D,0.022916666666666665
12,18,0.6464453935623169,0.1392004936933517,B,D,0.023958333333333335
12,19,0.5901409387588501,0.2375808507204055,B,D,0.017708333333333333
12,20,0.6595466732978821,0.4727739691734314,A,B,0.029166666666666667
12,21,0.6911547780036926,0.5433392524719238,A,B,0.04479166666666667
12,22,0.6443224549293518,0.5937775373458862,A,D,0.027083333333333334
12,23,0.635794997215271,0.4875139594078064,A,D,0.04479166666666667
12,24,0.593879222869873,0.9091230630874634,A,C,0.051041666666666666
12,25,0.7136523723602295,0.8962481617927551,A,A,0.057291666666666664
12,26,0.6717976331710815,0.6467682719230652,A,A,0.01875
