layer,head,imp,pert,cell_global,cell_within,effect
13,12,0.5416455268859863,2.651170492172241,A,A,0.035312048594156854
13,13,0.5095232129096985,4.2647881507873535,A,C,0.1533533414204915
13,14,0.5443488359451294,1.886475920677185,A,A,0.018855611483255975
13,15,0.4894160032272339,1.0514323711395264,A,D,0.0055590788523355635
14,0,0.4710401892662048,2.7744171619415283,A,C,0.10465072790781654
14,1,0.5754894614219666,1.1643970012664795,A,B,0.011841265360514273
14,2,0.4808592498302459,2.324091672897339,A,C,0.03635582923889156
14,3,0.3701593577861786,0.322195440530777,D,D,0.002752526601155554
14,4,0.6173454523086548,1.3636184930801392,A,A,0.009429160753885862
14,5,0.5537434220314026,1.5530180931091309,A,A,0.007966931660970004
14,6,0.3673164844512939,4.775144577026367,C,C,0.10205960273742672
14,7,0.5009624361991882,6.55563497543335,A,C,0.09032947222391761
14,8,0.4262371957302093,1.3110285997390747,C,D,0.010805384318033807
14,9,0.5214697122573853,1.2716176509857178,A,B,0.028327425320943157
14,10,0.5642346143722534,0.270650714635849,B,B,0.0011620839436848548
14,11,0.4508931636810303,1.606356859207153,A,C,0.013304964701334592
14,12,0.4005381762981415,0.3350724279880523,D,D,0.0034410794576008614
14,13,0.5540405511856079,0.689838707447052,B,B,0.005717309315999306
14,14,0.5169318914413452,1.703427791595459,A,A,0.0075231075286864785
14,15,0.5163253545761108,1.1383074522018433,A,B,0.008985193570454868
15,0,0.359741747379303,0.8375635147094727,D,D,0.0071114857991536
15,1,0.549849808216095,0.8553025126457214,B,B,0.013120802243550573
15,2,0.5171668529510498,3.299006938934326,A,C,0.01712439060211177
15,3,0.5654211640357971,1.844613075256348,A,A,0.010511954625447548
15,4,0.5352498888969421,1.0576574802398682,A,B,0.006224934260050408
15,5,0.4932793378829956,1.019375205039978,B,D,0.04049937725067134
15,6,0.5043414831161499,0.4230308830738067,B,D,0.001958719889322875
15,7,0.3491199910640716,3.013767719268799,C,C,0.10416874885559077
15,8,0.535106897354126,2.477267026901245,A,A,0.018806703885396275
15,9,0.5204799175262451,2.4354844093322754,A,A,0.07566278775533036
15,10,0.2148008048534393,0.2550472617149353,D,D,0.0015708684921264238
15,11,0.5185095071792603,1.3864085674285889,A,A,0.04106525580088293
15,12,0.1225885897874832,0.075763925909996,D,D,0.0004021644592284765
15,13,0.5511593222618103,0.7033091187477112,B,B,0.012406309445699008
15,14,0.5519525408744812,1.180927038192749,A,A,0.008436926205952914
15,15,0.3612532019615173,1.584781289100647,C,C,0.022236680984497027
16,0,0.1415686011314392,2.7871060371398926,C,C,0.027321775754292763
16,1,0.2021526098251342,0.0700077563524246,D,D,0.0004883209864298116
16,2,0.524840772151947,1.6914962530136108,A,A,0.015123033523559525
16,3,0.3857435584068298,0.9187014102935792,D,D,0.02470510005950923
16,4,0.5733758807182312,0.6897445321083069,B,B,0.005068771044413198
16,5,0.5048480033874512,0.4417712390422821,B,B,0.003374640146891226
16,6,0.4468411803245544,2.704996347427368,A,A,0.013032499949137327
16,7,0.3652426302433014,1.427736520767212,C,C,0.04651786486307775
