layer,head,imp,pert,cell_global,cell_within,effect
6,13,0.1712750792503357,0.0442245304584503,D,D,0.128125
6,14,0.4904910922050476,0.3197689950466156,D,A,0.125
6,15,0.5055224895477295,0.2195901721715927,D,A,0.11875
6,16,0.5030201077461243,0.2742650508880615,D,A,0.121875
6,17,0.5023823976516724,0.0691090673208236,D,B,0.13229166666666667
6,18,0.4635385274887085,0.2363480627536773,D,C,0.11041666666666666
6,19,0.3594889640808105,0.0586912520229816,D,D,0.1125
6,20,0.4935565590858459,0.2025756686925888,D,A,0.1125
6,21,0.4040476083755493,0.024494370445609,D,D,0.10625
6,22,0.5090987682342529,0.1655070781707763,D,A,0.1125
6,23,0.3687719106674194,0.0528653524816036,D,D,0.10833333333333334
6,24,0.3399827480316162,0.0513164177536964,D,D,0.125
6,25,0.4734488129615783,0.060995228588581,D,D,0.10833333333333334
6,26,0.4995958209037781,0.2444286495447158,D,A,0.12291666666666666
6,27,0.585362434387207,0.1039822027087211,B,B,0.12916666666666668
6,28,0.4414629638195038,0.2643657624721527,D,C,0.11666666666666667
6,29,0.4326304793357849,0.0464963689446449,D,D,0.140625
6,30,0.4892443418502807,0.0273569207638502,D,D,0.08229166666666667
6,31,0.4917253255844116,0.7722009420394897,C,A,0.13541666666666666
6,32,0.4943447113037109,0.247050330042839,D,A,0.12604166666666666
6,33,0.5003455281257629,0.0245502609759569,D,B,0.1125
6,34,0.48716801404953,0.1433067172765731,D,C,0.13645833333333332
6,35,0.478006899356842,0.1830886304378509,D,C,0.1125
6,36,0.4820219278335571,0.1127768009901046,D,D,0.11770833333333333
6,37,0.4782837331295013,0.0865403413772583,D,D,0.11145833333333334
6,38,0.1153771355748176,0.0850915014743805,D,D,0.13541666666666666
6,39,0.4911198019981384,0.2727958261966705,D,A,0.11770833333333333
7,0,0.4637158513069153,0.0374224670231342,D,D,0.109375
7,1,0.492603600025177,0.1233723387122154,D,A,0.12916666666666668
7,2,0.4191629290580749,0.0225414801388978,D,D,0.125
7,3,0.1389169692993164,0.0310020707547664,D,D,0.10729166666666666
7,4,0.4276499450206756,0.0504430159926414,D,D,0.11145833333333334
7,5,0.4762649536132812,0.2474621385335922,D,C,0.11041666666666666
7,6,0.4983145892620086,0.0761653482913971,D,B,0.11875
7,7,0.4751128554344177,0.054241556674242,D,D,0.121875
7,8,0.3778774440288543,0.0462811328470706,D,D,0.11875
7,9,0.3483622670173645,0.1478875875473022,D,C,0.1125
7,10,0.4908097088336944,0.3021084070205688,D,A,0.13333333333333333
7,11,0.5426824688911438,0.1574185043573379,B,A,0.11666666666666667
7,12,0.3245700895786285,0.1672421544790268,D,C,0.12291666666666666
7,13,0.5002208948135376,0.0916911959648132,D,B,0.11875
7,14,0.4981035590171814,0.0848391875624656,D,B,0.11875
7,15,0.2280435860157013,0.0333930365741252,D,D,0.11979166666666667
7,16,0.4622828662395477,0.0480303391814231,D,D,0.11041666666666666
7,17,0.1103243380784988,0.069547101855278,D,D,0.12395833333333334
7,18,0.5000312924385071,0.2315793484449386,D,A,0.10833333333333334
7,19,0.496217668056488,0.0887047424912452,D,B,0.11145833333333334
7,20,0.4956043660640716,0.0448314435780048,D,B,0.12395833333333334
7,21,0.4254547953605652,0.0417865179479122,D,D,0.125
7,22,0.4890747666358948,0.2842030525207519,D,A,0.128125
7,23,0.5075938701629639,0.0970077589154243,D,A,0.12083333333333333
7,24,0.6021429896354675,0.0961008593440055,B,A,0.11041666666666666
7,25,0.4927217066287994,0.9467786550521852,C,A,0.13958333333333334
7,26,0.4857679307460785,0.1434172242879867,D,A,0.10416666666666667
7,27,0.4987532794475555,0.2069032043218612,D,A,0.11458333333333333
7,28,0.0772337019443512,0.0094022527337074,D,D,0.115625
