group,ratio,k,k_actual,prompt_id,delta_loss_signed
diag_zscore_asc,0.01,2,2,165,-1.5161754708541082
diag_zscore_asc,0.01,2,2,166,-1.7009266803139127
diag_zscore_asc,0.01,2,2,167,-1.4683994493986425
diag_zscore_asc,0.01,2,2,168,-1.2471725564253973
diag_zscore_asc,0.01,2,2,169,-1.512008215251722
diag_zscore_asc,0.01,2,2,170,-1.2854279467934049
diag_zscore_asc,0.01,2,2,171,-1.7375846662019434
diag_zscore_asc,0.01,2,2,172,-1.3045018848619954
diag_zscore_asc,0.01,2,2,173,-1.5886409157200845
diag_zscore_asc,0.01,2,2,174,-1.2973448853743719
diag_zscore_asc,0.01,2,2,175,-1.542973919918662
diag_zscore_asc,0.01,2,2,176,-1.4516570442601235
diag_zscore_asc,0.01,2,2,177,-1.262341298555075
diag_zscore_asc,0.01,2,2,178,-1.4122217956342205
diag_zscore_asc,0.01,2,2,179,-1.4433586220992218
diag_zscore_asc,0.01,2,2,180,-1.8178085025988118
diag_zscore_asc,0.01,2,2,181,-1.7823782469096958
diag_zscore_asc,0.01,2,2,182,-1.1277753428408985
diag_zscore_asc,0.01,2,2,183,-1.117236338163675
diag_zscore_asc,0.01,2,2,184,-1.8119070153487336
diag_zscore_asc,0.01,2,2,185,-1.6011541266190363
diag_zscore_asc,0.01,2,2,186,-1.663715237065368
diag_zscore_asc,0.01,2,2,187,-1.7043954447696077
diag_zscore_asc,0.01,2,2,188,-1.383585980063991
diag_zscore_asc,0.01,2,2,189,-1.3532896543803972
diag_zscore_asc,0.01,2,2,190,-0.9792599929006478
diag_zscore_asc,0.01,2,2,191,-0.8688523643895181
diag_zscore_asc,0.01,2,2,192,-1.5941108904386816
diag_zscore_asc,0.01,2,2,193,-1.2619941862005941
diag_zscore_asc,0.01,2,2,194,-1.3328271665071192
diag_zscore_asc,0.01,2,2,195,-1.7275456880268294
diag_zscore_asc,0.01,2,2,196,-1.3520839590775324
diag_zscore_asc,0.01,2,2,197,-1.173670668351022
diag_zscore_asc,0.01,2,2,198,-1.5984193902266668
diag_zscore_asc,0.01,2,2,199,-1.3939318907888332
diag_zscore_asc,0.03,5,5,0,-2.2987617693449316
diag_zscore_asc,0.03,5,5,1,-1.8128471876445573
diag_zscore_asc,0.03,5,5,2,-1.8311879007439877
diag_zscore_asc,0.03,5,5,3,-1.8771076704326433
diag_zscore_asc,0.03,5,5,4,-1.5925755751760384
diag_zscore_asc,0.03,5,5,5,-2.1313114166259766
diag_zscore_asc,0.03,5,5,6,-1.8924440082750813
diag_zscore_asc,0.03,5,5,7,-0.6909456253051758
diag_zscore_asc,0.03,5,5,8,-1.2844301273948258
diag_zscore_asc,0.03,5,5,9,-2.138575453507272
diag_zscore_asc,0.03,5,5,10,-1.499271091661953
diag_zscore_asc,0.03,5,5,11,-1.4700798235441503
diag_zscore_asc,0.03,5,5,12,-2.242833237898978
diag_zscore_asc,0.03,5,5,13,-1.4991574036447624
diag_zscore_asc,0.03,5,5,14,-2.0006710353650554
diag_zscore_asc,0.03,5,5,15,-1.828233568291914
diag_zscore_asc,0.03,5,5,16,-1.0673880326120493
diag_zscore_asc,0.03,5,5,17,-2.010905516775031
diag_zscore_asc,0.03,5,5,18,-1.8516308633904721
diag_zscore_asc,0.03,5,5,19,-2.1429938266151822
diag_zscore_asc,0.03,5,5,20,-1.5593578439009796
diag_zscore_asc,0.03,5,5,21,-2.238120330007451
diag_zscore_asc,0.03,5,5,22,-1.6273724656356023
diag_zscore_asc,0.03,5,5,23,-1.8118367446096322
diag_zscore_asc,0.03,5,5,24,-2.539461035477487
diag_zscore_asc,0.03,5,5,25,-1.8124379107826663
diag_zscore_asc,0.03,5,5,26,-1.5494965252123372
diag_zscore_asc,0.03,5,5,27,-1.3371779291253354
diag_zscore_asc,0.03,5,5,28,-2.130836386429637
diag_zscore_asc,0.03,5,5,29,-2.440357509412266
diag_zscore_asc,0.03,5,5,30,-1.5221245916266177
diag_zscore_asc,0.03,5,5,31,-2.2681520361649348
diag_zscore_asc,0.03,5,5,32,-1.3962057013260676
diag_zscore_asc,0.03,5,5,33,-1.3259590048539032
diag_zscore_asc,0.03,5,5,34,-1.844725257471989
diag_zscore_asc,0.03,5,5,35,-1.6716075696443262
diag_zscore_asc,0.03,5,5,36,-1.6898612474140364
diag_zscore_asc,0.03,5,5,37,-1.4456036718268166
diag_zscore_asc,0.03,5,5,38,-1.2926037437037436
diag_zscore_asc,0.03,5,5,39,-1.582716640673187
diag_zscore_asc,0.03,5,5,40,-1.6508476357711004
diag_zscore_asc,0.03,5,5,41,-2.2047569877222983
diag_zscore_asc,0.03,5,5,42,-1.7604473515560741
diag_zscore_asc,0.03,5,5,43,-2.279659622593929
diag_zscore_asc,0.03,5,5,44,-2.266593983298854
diag_zscore_asc,0.03,5,5,45,-2.3945444508602733
diag_zscore_asc,0.03,5,5,46,-1.428070469906455
diag_zscore_asc,0.03,5,5,47,-1.7384460348831965
diag_zscore_asc,0.03,5,5,48,-2.0973469583611752
diag_zscore_asc,0.03,5,5,49,-2.2179792805721874
diag_zscore_asc,0.03,5,5,50,-2.333027187146639
diag_zscore_asc,0.03,5,5,51,-2.8502185219212564
diag_zscore_asc,0.03,5,5,52,-1.4322964517693766
diag_zscore_asc,0.03,5,5,53,-2.1435564442684782
diag_zscore_asc,0.03,5,5,54,-1.4787959550556415
diag_zscore_asc,0.03,5,5,55,-2.3455481278268895
diag_zscore_asc,0.03,5,5,56,-2.533831947728208
diag_zscore_asc,0.03,5,5,57,-1.2638770655581837
diag_zscore_asc,0.03,5,5,58,-1.4229747872603582
diag_zscore_asc,0.03,5,5,59,-2.6337821860062434
diag_zscore_asc,0.03,5,5,60,-2.149030760714883
diag_zscore_asc,0.03,5,5,61,-1.0843521419324382
diag_zscore_asc,0.03,5,5,62,-2.1292935923526155
diag_zscore_asc,0.03,5,5,63,-1.3652364329287892
diag_zscore_asc,0.03,5,5,64,-1.4932260513305664
diag_zscore_asc,0.03,5,5,65,-2.234872717606393
diag_zscore_asc,0.03,5,5,66,-1.8403829775358513
diag_zscore_asc,0.03,5,5,67,-1.6795730088886458
diag_zscore_asc,0.03,5,5,68,-1.8127312409250376
diag_zscore_asc,0.03,5,5,69,-2.001658991763465
diag_zscore_asc,0.03,5,5,70,-2.416916847229002
diag_zscore_asc,0.03,5,5,71,-1.6629476547241193
diag_zscore_asc,0.03,5,5,72,-1.4757970006842367
diag_zscore_asc,0.03,5,5,73,-1.8467708386872914
diag_zscore_asc,0.03,5,5,74,-1.9478629764757667
diag_zscore_asc,0.03,5,5,75,-1.743887349178916
diag_zscore_asc,0.03,5,5,76,-1.4734102048371938
diag_zscore_asc,0.03,5,5,77,-2.0044186240748374
diag_zscore_asc,0.03,5,5,78,-1.8775131325972705
diag_zscore_asc,0.03,5,5,79,-1.7274366428977572
diag_zscore_asc,0.03,5,5,80,-1.6343987113551073
diag_zscore_asc,0.03,5,5,81,-1.1962963907342221
diag_zscore_asc,0.03,5,5,82,-1.5816442088076954
diag_zscore_asc,0.03,5,5,83,-1.9041056382028678
diag_zscore_asc,0.03,5,5,84,-2.0695941322728206
diag_zscore_asc,0.03,5,5,85,-2.5839528033607877
diag_zscore_asc,0.03,5,5,86,-2.1807602330258007
diag_zscore_asc,0.03,5,5,87,-1.8438096799348536
diag_zscore_asc,0.03,5,5,88,-1.948079058998509
diag_zscore_asc,0.03,5,5,89,-1.4724173294870475
diag_zscore_asc,0.03,5,5,90,-1.1850317904823733
diag_zscore_asc,0.03,5,5,91,-1.849027332506683
diag_zscore_asc,0.03,5,5,92,-1.9040738155967318
diag_zscore_asc,0.03,5,5,93,-2.400831448404414
diag_zscore_asc,0.03,5,5,94,-1.7961579373008334
diag_zscore_asc,0.03,5,5,95,-2.2512230622140983
diag_zscore_asc,0.03,5,5,96,-1.7318600604408658
diag_zscore_asc,0.03,5,5,97,-2.1244582126015104
diag_zscore_asc,0.03,5,5,98,-1.7150895470067073
diag_zscore_asc,0.03,5,5,99,-2.145295017643978
diag_zscore_asc,0.03,5,5,100,-2.230116994757399
diag_zscore_asc,0.03,5,5,101,-1.7902351178620997
diag_zscore_asc,0.03,5,5,102,-1.6642292926186002
diag_zscore_asc,0.03,5,5,103,-1.3377546009264503
diag_zscore_asc,0.03,5,5,104,-1.9133319854736328
diag_zscore_asc,0.03,5,5,105,-1.6532149063913444
diag_zscore_asc,0.03,5,5,106,-1.187232293580708
diag_zscore_asc,0.03,5,5,107,-1.4551960794549217
diag_zscore_asc,0.03,5,5,108,-2.58052208549098
diag_zscore_asc,0.03,5,5,109,-2.027057246157998
diag_zscore_asc,0.03,5,5,110,-1.2593699003520769
diag_zscore_asc,0.03,5,5,111,-1.9047380246614125
diag_zscore_asc,0.03,5,5,112,-1.513932529248688
diag_zscore_asc,0.03,5,5,113,-1.5638938201101205
diag_zscore_asc,0.03,5,5,114,-1.3109697040758626
diag_zscore_asc,0.03,5,5,115,-1.5788873873258886
diag_zscore_asc,0.03,5,5,116,-1.9452349261233692
diag_zscore_asc,0.03,5,5,117,-1.6501963264063804
diag_zscore_asc,0.03,5,5,118,-1.9666719436645526
diag_zscore_asc,0.03,5,5,119,-2.206458995216771
diag_zscore_asc,0.03,5,5,120,-1.480072121871146
diag_zscore_asc,0.03,5,5,121,-2.1186186137952294
diag_zscore_asc,0.03,5,5,122,-1.5926622591520605
diag_zscore_asc,0.03,5,5,123,-1.9587399332146873
diag_zscore_asc,0.03,5,5,124,-1.8827816310681804
diag_zscore_asc,0.03,5,5,125,-1.7249534506546809
diag_zscore_asc,0.03,5,5,126,-1.1072158813476562
diag_zscore_asc,0.03,5,5,127,-1.5961162667525457
diag_zscore_asc,0.03,5,5,128,-1.9612254594501692
diag_zscore_asc,0.03,5,5,129,-1.7571172588749935
diag_zscore_asc,0.03,5,5,130,-2.0450392271343034
diag_zscore_asc,0.03,5,5,131,-1.9459632572374872
diag_zscore_asc,0.03,5,5,132,-1.6962142743562403
diag_zscore_asc,0.03,5,5,133,-1.5100121749074837
diag_zscore_asc,0.03,5,5,134,-2.0312466370432
diag_zscore_asc,0.03,5,5,135,-1.7887047717445768
diag_zscore_asc,0.03,5,5,136,-1.6696161470915154
diag_zscore_asc,0.03,5,5,137,-1.8813095594707256
diag_zscore_asc,0.03,5,5,138,-2.036741658260947
diag_zscore_asc,0.03,5,5,139,-1.3879049451727603
diag_zscore_asc,0.03,5,5,140,-1.200536577325117
diag_zscore_asc,0.03,5,5,141,-1.4276697259200262
diag_zscore_asc,0.03,5,5,142,-1.5993839063142445
diag_zscore_asc,0.03,5,5,143,-1.9804944490131575
diag_zscore_asc,0.03,5,5,144,-0.987673910040602
diag_zscore_asc,0.03,5,5,145,-2.4323231546502377
diag_zscore_asc,0.03,5,5,146,-1.7375190634476496
diag_zscore_asc,0.03,5,5,147,-2.344452305843955
diag_zscore_asc,0.03,5,5,148,-2.734431141301208
diag_zscore_asc,0.03,5,5,149,-1.5857791398700911
diag_zscore_asc,0.03,5,5,150,-1.6526989183927832
diag_zscore_asc,0.03,5,5,151,-2.0608522013614063
diag_zscore_asc,0.03,5,5,152,-1.9624370273790852
diag_zscore_asc,0.03,5,5,153,-1.6183212179886688
diag_zscore_asc,0.03,5,5,154,-1.7956114317241472
diag_zscore_asc,0.03,5,5,155,-2.5511125263414876
diag_zscore_asc,0.03,5,5,156,-2.2923045409353158
diag_zscore_asc,0.03,5,5,157,-2.3359073337755696
diag_zscore_asc,0.03,5,5,158,-2.209930018374795
diag_zscore_asc,0.03,5,5,159,-1.730074531153626
diag_zscore_asc,0.03,5,5,160,-2.391668671055845
diag_zscore_asc,0.03,5,5,161,-2.1669552702652766
diag_zscore_asc,0.03,5,5,162,-1.688629250777396
diag_zscore_asc,0.03,5,5,163,-1.9190899196423974
diag_zscore_asc,0.03,5,5,164,-1.7369756698608398
diag_zscore_asc,0.03,5,5,165,-1.627995829833182
diag_zscore_asc,0.03,5,5,166,-1.8918642244840917
diag_zscore_asc,0.03,5,5,167,-1.5544498845150585
diag_zscore_asc,0.03,5,5,168,-1.670590651662728
diag_zscore_asc,0.03,5,5,169,-1.7047061418232161
diag_zscore_asc,0.03,5,5,170,-1.7557499032271515
diag_zscore_asc,0.03,5,5,171,-1.6736260464316928
diag_zscore_asc,0.03,5,5,172,-1.8054977216218653
diag_zscore_asc,0.03,5,5,173,-1.972115667242754
diag_zscore_asc,0.03,5,5,174,-1.7741506727118264
diag_zscore_asc,0.03,5,5,175,-2.021974162051553
diag_zscore_asc,0.03,5,5,176,-2.4478050031160024
diag_zscore_asc,0.03,5,5,177,-1.7196017315513217
diag_zscore_asc,0.03,5,5,178,-2.132272055274562
diag_zscore_asc,0.03,5,5,179,-1.8339520002666276
diag_zscore_asc,0.03,5,5,180,-2.14914984452097
diag_zscore_asc,0.03,5,5,181,-1.4742443687037419
diag_zscore_asc,0.03,5,5,182,-1.2619448210063737
diag_zscore_asc,0.03,5,5,183,-0.9563413921155437
diag_zscore_asc,0.03,5,5,184,-2.2716205998470897
diag_zscore_asc,0.03,5,5,185,-2.1422642657631314
diag_zscore_asc,0.03,5,5,186,-1.8288492905466178
diag_zscore_asc,0.03,5,5,187,-1.9491491317749041
diag_zscore_asc,0.03,5,5,188,-1.9424792841861134
diag_zscore_asc,0.03,5,5,189,-1.6196832154926497
diag_zscore_asc,0.03,5,5,190,-1.5694048530177085
diag_zscore_asc,0.03,5,5,191,-1.0242992451316404
diag_zscore_asc,0.03,5,5,192,-1.980314857081364
diag_zscore_asc,0.03,5,5,193,-1.2224617004394513
diag_zscore_asc,0.03,5,5,194,-1.6236417168065138
diag_zscore_asc,0.03,5,5,195,-1.9727841427451693
diag_zscore_asc,0.03,5,5,196,-1.9117216812936881
diag_zscore_asc,0.03,5,5,197,-1.2160218891344563
diag_zscore_asc,0.03,5,5,198,-1.6822322544298665
diag_zscore_asc,0.03,5,5,199,-1.9540792766370263
diag_zscore_asc,0.05,8,8,0,-2.2272424697875977
diag_zscore_asc,0.05,8,8,1,-1.8999212164627899
diag_zscore_asc,0.05,8,8,2,-1.9087490784494499
diag_zscore_asc,0.05,8,8,3,-1.8763962795859896
diag_zscore_asc,0.05,8,8,4,-1.5862609963668035
diag_zscore_asc,0.05,8,8,5,-2.119234386243317
diag_zscore_asc,0.05,8,8,6,-1.8386366994757424
diag_zscore_asc,0.05,8,8,7,-0.705245068198753
diag_zscore_asc,0.05,8,8,8,-1.2888661936709749
diag_zscore_asc,0.05,8,8,9,-2.0922635730944172
diag_zscore_asc,0.05,8,8,10,-1.467506157724479
diag_zscore_asc,0.05,8,8,11,-1.5615697158010384
diag_zscore_asc,0.05,8,8,12,-2.212515580026725
diag_zscore_asc,0.05,8,8,13,-1.50299072265625
diag_zscore_asc,0.05,8,8,14,-1.9054140793649772
diag_zscore_asc,0.05,8,8,15,-1.7476764980115398
diag_zscore_asc,0.05,8,8,16,-0.9973874594035887
diag_zscore_asc,0.05,8,8,17,-1.950867000379061
diag_zscore_asc,0.05,8,8,18,-1.8734570553428256
diag_zscore_asc,0.05,8,8,19,-2.2371308176141014
diag_zscore_asc,0.05,8,8,20,-1.7543595966539876
diag_zscore_asc,0.05,8,8,21,-2.3009318301552213
diag_zscore_asc,0.05,8,8,22,-1.647033063988939
diag_zscore_asc,0.05,8,8,23,-1.7329811798898795
diag_zscore_asc,0.05,8,8,24,-2.533190124913265
diag_zscore_asc,0.05,8,8,25,-1.8339740351626759
diag_zscore_asc,0.05,8,8,26,-1.5194056661505435
diag_zscore_asc,0.05,8,8,27,-1.3751229236000455
diag_zscore_asc,0.05,8,8,28,-1.9710460462068244
diag_zscore_asc,0.05,8,8,29,-2.6623304768612535
diag_zscore_asc,0.05,8,8,30,-1.5866185740420669
diag_zscore_asc,0.05,8,8,31,-2.1879633853310025
diag_zscore_asc,0.05,8,8,32,-1.2777916255750164
diag_zscore_asc,0.05,8,8,33,-1.2362921363429038
diag_zscore_asc,0.05,8,8,34,-1.8139139978509213
diag_zscore_asc,0.05,8,8,35,-1.7648993040386003
diag_zscore_asc,0.05,8,8,36,-1.6835927461322981
diag_zscore_asc,0.05,8,8,37,-1.491018646641784
diag_zscore_asc,0.05,8,8,38,-1.229590767308288
diag_zscore_asc,0.05,8,8,39,-1.4343925777234539
diag_zscore_asc,0.05,8,8,40,-1.6716209712781414
diag_zscore_asc,0.05,8,8,41,-2.2285115091424252
diag_zscore_asc,0.05,8,8,42,-1.7142797771253093
diag_zscore_asc,0.05,8,8,43,-2.1435813903808594
diag_zscore_asc,0.05,8,8,44,-2.2458851462916343
diag_zscore_asc,0.05,8,8,45,-2.374549464175576
diag_zscore_asc,0.05,8,8,46,-1.4214681324205891
diag_zscore_asc,0.05,8,8,47,-1.6739638479132388
diag_zscore_asc,0.05,8,8,48,-2.111962117646872
diag_zscore_asc,0.05,8,8,49,-2.074162483215332
diag_zscore_asc,0.05,8,8,50,-2.194459363033898
diag_zscore_asc,0.05,8,8,51,-2.776739371450322
diag_zscore_asc,0.05,8,8,52,-1.4996333875154217
diag_zscore_asc,0.05,8,8,53,-2.108181401302941
diag_zscore_asc,0.05,8,8,54,-1.4261862604241635
diag_zscore_asc,0.05,8,8,55,-2.2430261310778175
diag_zscore_asc,0.05,8,8,56,-2.536566131993345
diag_zscore_asc,0.05,8,8,57,-1.2478932330482913
diag_zscore_asc,0.05,8,8,58,-1.4350989492316018
diag_zscore_asc,0.05,8,8,59,-2.6389629966334276
diag_zscore_asc,0.05,8,8,60,-2.0996854932684634
diag_zscore_asc,0.05,8,8,61,-1.0730312748959214
diag_zscore_asc,0.05,8,8,62,-2.0517438587389503
diag_zscore_asc,0.05,8,8,63,-1.3190913451345345
diag_zscore_asc,0.05,8,8,64,-1.465831606011644
diag_zscore_asc,0.05,8,8,65,-2.2413133821989355
diag_zscore_asc,0.05,8,8,66,-2.002402305603029
diag_zscore_asc,0.05,8,8,67,-1.6421780335275749
diag_zscore_asc,0.05,8,8,68,-1.8223264091893245
diag_zscore_asc,0.05,8,8,69,-1.9580422451621597
diag_zscore_asc,0.05,8,8,70,-2.420613464556242
diag_zscore_asc,0.05,8,8,71,-1.6319682974564405
diag_zscore_asc,0.05,8,8,72,-1.3335705305400634
diag_zscore_asc,0.05,8,8,73,-1.7735923465929524
diag_zscore_asc,0.05,8,8,74,-1.908282330161649
diag_zscore_asc,0.05,8,8,75,-1.7731441196642415
diag_zscore_asc,0.05,8,8,76,-1.456873893737793
diag_zscore_asc,0.05,8,8,77,-2.177327557613978
diag_zscore_asc,0.05,8,8,78,-1.8115579956456234
diag_zscore_asc,0.05,8,8,79,-1.7629117714731315
diag_zscore_asc,0.05,8,8,80,-1.648414762396559
diag_zscore_asc,0.05,8,8,81,-1.1931013810007194
diag_zscore_asc,0.05,8,8,82,-1.6155917519017287
diag_zscore_asc,0.05,8,8,83,-1.9461314050774838
diag_zscore_asc,0.05,8,8,84,-2.100318055403859
diag_zscore_asc,0.05,8,8,85,-2.5679688704641244
diag_zscore_asc,0.05,8,8,86,-2.23472193667763
diag_zscore_asc,0.05,8,8,87,-1.9009228756553256
diag_zscore_asc,0.05,8,8,88,-1.8459301496806901
diag_zscore_asc,0.05,8,8,89,-1.4356946443256575
diag_zscore_asc,0.05,8,8,90,-0.9908214368318262
diag_zscore_asc,0.05,8,8,91,-1.8989382292094987
diag_zscore_asc,0.05,8,8,92,-1.8120387227911685
diag_zscore_asc,0.05,8,8,93,-2.4404382956655404
diag_zscore_asc,0.05,8,8,94,-1.7564603403994923
diag_zscore_asc,0.05,8,8,95,-2.292468221564043
diag_zscore_asc,0.05,8,8,96,-1.7532643769916731
diag_zscore_asc,0.05,8,8,97,-2.1730803439491666
diag_zscore_asc,0.05,8,8,98,-1.7661626213475277
diag_zscore_asc,0.05,8,8,99,-2.1761196538021714
diag_zscore_asc,0.05,8,8,100,-2.1511875453748175
diag_zscore_asc,0.05,8,8,101,-1.759730640210602
diag_zscore_asc,0.05,8,8,102,-1.6162070224159635
diag_zscore_asc,0.05,8,8,103,-1.3419332504272443
diag_zscore_asc,0.05,8,8,104,-1.914785385131836
diag_zscore_asc,0.05,8,8,105,-1.6084914960359278
diag_zscore_asc,0.05,8,8,106,-1.1925956073560204
diag_zscore_asc,0.05,8,8,107,-1.4732922001888866
diag_zscore_asc,0.05,8,8,108,-2.557730223003187
diag_zscore_asc,0.05,8,8,109,-2.099968709443747
diag_zscore_asc,0.05,8,8,110,-1.244515067652653
diag_zscore_asc,0.05,8,8,111,-1.9269616980301691
diag_zscore_asc,0.05,8,8,112,-1.46825915888736
diag_zscore_asc,0.05,8,8,113,-1.5058225832487437
diag_zscore_asc,0.05,8,8,114,-1.1987721292596092
diag_zscore_asc,0.05,8,8,115,-1.6371768650255696
diag_zscore_asc,0.05,8,8,116,-1.9934250179090007
diag_zscore_asc,0.05,8,8,117,-1.564687728881836
diag_zscore_asc,0.05,8,8,118,-1.9165522424798258
diag_zscore_asc,0.05,8,8,119,-2.1535885961432193
diag_zscore_asc,0.05,8,8,120,-1.4742386466578452
diag_zscore_asc,0.05,8,8,121,-2.044999223006398
diag_zscore_asc,0.05,8,8,122,-1.627232953121787
diag_zscore_asc,0.05,8,8,123,-1.9804632789210252
diag_zscore_asc,0.05,8,8,124,-1.8859844207763672
diag_zscore_asc,0.05,8,8,125,-1.6848567661486165
diag_zscore_asc,0.05,8,8,126,-1.1321419665687955
diag_zscore_asc,0.05,8,8,127,-1.3867925342760579
diag_zscore_asc,0.05,8,8,128,-1.9747833954660514
diag_zscore_asc,0.05,8,8,129,-1.7409653663635272
diag_zscore_asc,0.05,8,8,130,-2.035227624993574
diag_zscore_asc,0.05,8,8,131,-1.9243920978746942
diag_zscore_asc,0.05,8,8,132,-1.614719541449297
diag_zscore_asc,0.05,8,8,133,-1.4438186444734278
diag_zscore_asc,0.05,8,8,134,-2.0599118282920443
diag_zscore_asc,0.05,8,8,135,-1.93615762810958
diag_zscore_asc,0.05,8,8,136,-1.6131803361993082
diag_zscore_asc,0.05,8,8,137,-1.8232957438418715
diag_zscore_asc,0.05,8,8,138,-2.3257993396959797
diag_zscore_asc,0.05,8,8,139,-1.4726387576052993
diag_zscore_asc,0.05,8,8,140,-1.2108908201518815
diag_zscore_asc,0.05,8,8,141,-1.4050283682973763
diag_zscore_asc,0.05,8,8,142,-1.6679043518869499
diag_zscore_asc,0.05,8,8,143,-1.9792285718415918
diag_zscore_asc,0.05,8,8,144,-0.8471418179963734
diag_zscore_asc,0.05,8,8,145,-2.493059961419359
diag_zscore_asc,0.05,8,8,146,-1.737965232447575
diag_zscore_asc,0.05,8,8,147,-2.330355995579769
diag_zscore_asc,0.05,8,8,148,-2.7735024753369792
diag_zscore_asc,0.05,8,8,149,-1.6389432204397103
diag_zscore_asc,0.05,8,8,150,-1.6159084219681574
diag_zscore_asc,0.05,8,8,151,-2.070008328086452
diag_zscore_asc,0.05,8,8,152,-1.9096109490645574
diag_zscore_asc,0.05,8,8,153,-1.6744284880788705
diag_zscore_asc,0.05,8,8,154,-1.7697973753276628
diag_zscore_asc,0.05,8,8,155,-2.6121173657869043
diag_zscore_asc,0.05,8,8,156,-2.309735398543509
diag_zscore_asc,0.05,8,8,157,-2.3173973183882843
diag_zscore_asc,0.05,8,8,158,-2.270354521901986
diag_zscore_asc,0.05,8,8,159,-1.7353667209022916
diag_zscore_asc,0.05,8,8,160,-2.3352356458965122
diag_zscore_asc,0.05,8,8,161,-2.22117401424207
diag_zscore_asc,0.05,8,8,162,-1.7980674944425914
diag_zscore_asc,0.05,8,8,163,-1.936345803110223
diag_zscore_asc,0.05,8,8,164,-1.7557127099288152
diag_zscore_asc,0.05,8,8,165,-1.6100696137076937
diag_zscore_asc,0.05,8,8,166,-1.8404843681737013
diag_zscore_asc,0.05,8,8,167,-1.5494854073775457
diag_zscore_asc,0.05,8,8,168,-1.6011502617283888
diag_zscore_asc,0.05,8,8,169,-1.7001497369063507
diag_zscore_asc,0.05,8,8,170,-1.8333707106740853
diag_zscore_asc,0.05,8,8,171,-1.7702282855385256
diag_zscore_asc,0.05,8,8,172,-1.7284040451049805
diag_zscore_asc,0.05,8,8,173,-1.9948803751092186
diag_zscore_asc,0.05,8,8,174,-1.7992905566566861
diag_zscore_asc,0.05,8,8,175,-1.9963054155048567
diag_zscore_asc,0.05,8,8,176,-2.3320496207789354
diag_zscore_asc,0.05,8,8,177,-1.7630700563129658
diag_zscore_asc,0.05,8,8,178,-1.9836862087249756
diag_zscore_asc,0.05,8,8,179,-1.6852994718049708
diag_zscore_asc,0.05,8,8,180,-2.1242065931621354
diag_zscore_asc,0.05,8,8,181,-1.5322578329789014
diag_zscore_asc,0.05,8,8,182,-1.2456362874884377
diag_zscore_asc,0.05,8,8,183,-1.0254976874903612
diag_zscore_asc,0.05,8,8,184,-2.2215002963417447
diag_zscore_asc,0.05,8,8,185,-2.007307253385843
diag_zscore_asc,0.05,8,8,186,-1.9004431523774805
diag_zscore_asc,0.05,8,8,187,-1.9615496585243637
diag_zscore_asc,0.05,8,8,188,-1.9013385270771224
diag_zscore_asc,0.05,8,8,189,-1.6026153564453125
diag_zscore_asc,0.05,8,8,190,-1.4788193451730827
diag_zscore_asc,0.05,8,8,191,-1.0473272423995148
diag_zscore_asc,0.05,8,8,192,-1.9361573771426563
diag_zscore_asc,0.05,8,8,193,-1.254769726803426
diag_zscore_asc,0.05,8,8,194,-1.396980988351924
diag_zscore_asc,0.05,8,8,195,-1.953525191859196
diag_zscore_asc,0.05,8,8,196,-1.9611055976466147
diag_zscore_asc,0.05,8,8,197,-1.0924776478817613
diag_zscore_asc,0.05,8,8,198,-1.6880051462273862
diag_zscore_asc,0.05,8,8,199,-1.8944848713121925
diag_zscore_asc,0.07,11,11,0,-2.279701182716771
diag_zscore_asc,0.07,11,11,1,-1.9131914439954265
diag_zscore_asc,0.07,11,11,2,-1.6754858117354559
diag_zscore_asc,0.07,11,11,3,-1.9095386203966669
diag_zscore_asc,0.07,11,11,4,-1.4979109513132194
diag_zscore_asc,0.07,11,11,5,-2.0538276873136816
diag_zscore_asc,0.07,11,11,6,-1.8263469997205242
diag_zscore_asc,0.07,11,11,7,-0.7313785051044661
diag_zscore_asc,0.07,11,11,8,-1.3004870916667723
diag_zscore_asc,0.07,11,11,9,-2.057063604656019
diag_zscore_asc,0.07,11,11,10,-1.5802315661781705
diag_zscore_asc,0.07,11,11,11,-1.6470526645058072
diag_zscore_asc,0.07,11,11,12,-2.3217762896889127
diag_zscore_asc,0.07,11,11,13,-1.4965388147454508
diag_zscore_asc,0.07,11,11,14,-1.887046964545
diag_zscore_asc,0.07,11,11,15,-1.767247300398978
diag_zscore_asc,0.07,11,11,16,-1.08144157811215
diag_zscore_asc,0.07,11,11,17,-1.9037379716571987
diag_zscore_asc,0.07,11,11,18,-1.7990161996138738
diag_zscore_asc,0.07,11,11,19,-2.212103642915423
diag_zscore_asc,0.07,11,11,20,-1.8329749609294694
diag_zscore_asc,0.07,11,11,21,-2.2788205899690333
diag_zscore_asc,0.07,11,11,22,-1.7039014163770183
diag_zscore_asc,0.07,11,11,23,-1.7147248418707584
diag_zscore_asc,0.07,11,11,24,-2.5262367348921906
diag_zscore_asc,0.07,11,11,25,-1.9549453133030958
diag_zscore_asc,0.07,11,11,26,-1.545187899940892
diag_zscore_asc,0.07,11,11,27,-1.3834813770494954
diag_zscore_asc,0.07,11,11,28,-2.0178926869442595
diag_zscore_asc,0.07,11,11,29,-3.1980035179539748
diag_zscore_asc,0.07,11,11,30,-1.4730244184795183
diag_zscore_asc,0.07,11,11,31,-2.1643812781886034
diag_zscore_asc,0.07,11,11,32,-1.3598051071166992
diag_zscore_asc,0.07,11,11,33,-1.2055444717407227
