layer,head,perturbation_L2
3,5,0.020105741918087006
3,6,0.012122702784836292
3,7,0.014107838273048401
3,8,0.025515113025903702
3,9,0.05248779430985451
3,10,0.02589421346783638
3,11,0.03595420718193054
3,12,0.03683822974562645
3,13,0.007410012185573578
3,14,0.004567256662994623
3,15,0.007594704162329435
3,16,0.01905532367527485
3,17,0.019373077899217606
3,18,0.02697833441197872
3,19,0.0371946319937706
3,20,0.017627354711294174
3,21,0.04703162610530853
3,22,0.045094456523656845
3,23,0.034369517117738724
3,24,0.03053426556289196
3,25,0.013123296201229095
3,26,0.024367623031139374
3,27,0.04684051126241684
3,28,0.07706721872091293
3,29,0.1348140686750412
3,30,0.27075260877609253
3,31,0.03832870349287987
4,0,0.015425064601004124
4,1,0.024054763838648796
4,2,0.06703291088342667
4,3,0.10233102738857269
4,4,0.09808825701475143
4,5,0.08464618027210236
4,6,0.03329844772815704
4,7,0.031120162457227707
4,8,0.03296706825494766
4,9,0.04327241703867912
4,10,0.042710091918706894
4,11,0.03505680710077286
4,12,0.05572706460952759
4,13,0.02208896167576313
4,14,0.01515241526067257
4,15,0.19713371992111206
4,16,0.08545301854610443
4,17,0.013816631399095058
4,18,0.013047689571976662
4,19,0.03592691570520401
4,20,0.03369158133864403
4,21,0.023113057017326355
4,22,0.05755799263715744
4,23,0.022676177322864532
4,24,0.04324127733707428
4,25,0.08069343864917755
4,26,0.0518159344792366
4,27,0.030985169112682343
4,28,0.0310121588408947
4,29,0.02067411132156849
4,30,0.026825040578842163
4,31,0.03245304897427559
5,0,0.14144524931907654
5,1,0.1493481695652008
5,2,0.06143955886363983
5,3,0.16245900094509125
5,4,0.17573221027851105
5,5,0.09195840358734131
5,6,0.15587148070335388
5,7,0.136734277009964
5,8,0.011791287921369076
5,9,0.015998119488358498
5,10,0.007619659416377544
5,11,0.10594168305397034
5,12,0.07052414119243622
5,13,0.07556290924549103
5,14,0.05710398405790329
5,15,0.13265079259872437
5,16,0.10076247155666351
5,17,0.13480082154273987
5,18,0.10538734495639801
5,19,0.05244923755526543
5,20,0.03287099674344063
5,21,0.02546287514269352
5,22,0.08892235904932022
5,23,0.05186009034514427
5,24,0.16787436604499817
5,25,0.12401996552944183
5,26,0.04289695620536804
5,27,0.171601802110672
5,28,0.14190900325775146
5,29,0.1047574132680893
5,30,0.14192068576812744
5,31,0.30068719387054443
6,0,0.3173084557056427
6,1,0.15039335191249847
6,2,0.11590345948934555
6,3,0.1306769698858261
6,4,0.2378392219543457
6,5,0.24543562531471252
6,6,0.2532799243927002
6,7,0.3995997905731201
6,8,0.06907299906015396
6,9,0.1309254914522171
6,10,0.05324025824666023
6,11,0.05527983233332634
6,12,0.13018067181110382
6,13,0.21962237358093262
6,14,0.2382529079914093
6,15,0.1684732884168625
6,16,0.16273391246795654
6,17,0.08008331060409546
6,18,0.08561917394399643
6,19,0.15663035213947296
6,20,0.21564547717571259
6,21,0.16748744249343872
6,22,0.2823355495929718
6,23,0.17436791956424713
6,24,0.11709894239902496
6,25,0.14051824808120728
6,26,0.10835837572813034
6,27,0.1351936310529709
6,28,0.01688784919679165
6,29,0.24139738082885742
6,30,0.2749129831790924
6,31,0.12828300893306732
7,0,0.11828054487705231
7,1,0.17045365273952484
7,2,0.0776934027671814
7,3,0.15340334177017212
7,4,0.14023463428020477
7,5,0.14537908136844635
7,6,0.16058020293712616
7,7,0.14037680625915527
7,8,0.18542157113552094
7,9,0.4419883191585541
7,10,0.39537063241004944
7,11,0.22799186408519745
7,12,0.17207321524620056
7,13,0.19624927639961243
7,14,0.12525227665901184
7,15,0.3519767224788666
7,16,0.11138924211263657
7,17,0.20433682203292847
7,18,0.16497573256492615
7,19,0.16745631396770477
7,20,0.12188126891851425
7,21,0.15964187681674957
7,22,0.09177645295858383
7,23,0.11416903883218765
7,24,0.559403657913208
7,25,0.14732371270656586
7,26,0.14559955894947052
7,27,0.12789158523082733
7,28,0.3262518346309662
7,29,0.15721963346004486
7,30,0.15956169366836548
7,31,0.19327260553836823
8,0,0.2340286672115326
8,1,0.012883027084171772
8,2,0.3611225187778473
8,3,0.06781482696533203
8,4,0.27574533224105835
8,5,0.2091987133026123
8,6,0.17245234549045563
8,7,0.15245865285396576
8,8,0.4018526077270508
8,9,0.10911570489406586
8,10,0.160984605550766
8,11,0.1311345100402832
8,12,0.15556226670742035
8,13,0.26945939660072327
8,14,0.21949368715286255
8,15,0.25389963388442993
8,16,0.19137662649154663
8,17,0.10492386668920517
8,18,0.18456228077411652
8,19,0.17486710846424103
8,20,0.19479890167713165
8,21,0.2244299054145813
8,22,0.19374112784862518
8,23,0.23045726120471954
8,24,0.22336284816265106
8,25,0.3509437143802643
8,26,0.17853371798992157
8,27,0.14082306623458862
8,28,0.216229647397995
8,29,0.20987527072429657
8,30,0.33065226674079895
8,31,0.38531622290611267
9,0,0.25075897574424744
9,1,0.33333516120910645
9,2,0.38106659054756165
9,3,0.30749189853668213
9,4,0.1783294379711151
9,5,0.22361530363559723
9,6,0.21621857583522797
9,7,0.13695763051509857
9,8,0.1663513481616974
9,9,0.19840514659881592
9,10,0.2751646041870117
9,11,0.24638177454471588
9,12,0.32284459471702576
9,13,0.4943644404411316
9,14,0.4346570372581482
9,15,0.21859033405780792
9,16,0.2979505658149719
9,17,0.3029974699020386
9,18,0.3865545392036438
9,19,0.44092896580696106
9,20,0.3784075677394867
9,21,0.30238693952560425
9,22,0.37006378173828125
9,23,0.2280799150466919
9,24,0.48199212551116943
9,25,0.08893674612045288
9,26,0.2053300440311432
9,27,0.3195211589336395
9,28,0.3398650586605072
9,29,0.4767225980758667
9,30,0.2926642894744873
9,31,0.7335360646247864
10,0,0.4424193501472473
10,1,0.6847203969955444
10,2,0.16987915337085724
10,3,0.3898942470550537
10,4,0.22458863258361816
10,5,0.1912895292043686
10,6,0.23223429918289185
10,7,0.26949542760849
10,8,0.33258992433547974
10,9,0.2899686396121979
10,10,0.23136518895626068
10,11,0.13107888400554657
10,12,0.07703545689582825
10,13,0.2264244258403778
10,14,0.19096273183822632
10,15,0.43000897765159607
