layer,head,cell,rsa_max,perturbation_L2,importance_quartile
4,2,D,0.5132379531860352,0.06703291088342667,Q2
4,3,D,0.5062850713729858,0.10233102738857269,Q2
4,4,D,0.5139141082763672,0.09808825701475143,Q2
4,5,D,0.5212124586105347,0.08464618027210236,Q2
4,6,D,0.4707390367984772,0.03329844772815704,Q2
4,7,D,0.4877297878265381,0.031120162457227707,Q2
4,8,D,0.1404336541891098,0.03296706825494766,Q1
4,9,D,0.3449690341949463,0.04327241703867912,Q1
4,10,D,0.3024960160255432,0.042710091918706894,Q1
4,11,D,0.4994034767150879,0.03505680710077286,Q2
4,12,D,0.5114916563034058,0.05572706460952759,Q2
4,13,D,0.4569293260574341,0.02208896167576313,Q2
4,14,D,0.48054999113082886,0.01515241526067257,Q2
4,15,D,0.504635214805603,0.19713371992111206,Q2
4,16,D,0.4870970845222473,0.08545301854610443,Q2
4,17,D,0.5090314149856567,0.013816631399095058,Q2
4,18,D,0.4154758155345917,0.013047689571976662,Q1
4,19,D,0.48531097173690796,0.03592691570520401,Q2
4,20,D,0.531747043132782,0.03369158133864403,Q2
4,21,D,0.5272271633148193,0.023113057017326355,Q2
4,22,D,0.5178467035293579,0.05755799263715744,Q2
4,23,D,0.4167732894420624,0.022676177322864532,Q1
4,24,D,0.49171435832977295,0.04324127733707428,Q2
4,25,D,0.4975568652153015,0.08069343864917755,Q2
4,26,D,0.5117002725601196,0.0518159344792366,Q2
4,27,D,0.4886038303375244,0.030985169112682343,Q2
4,28,hilp,0.5651319026947021,0.0310121588408947,Q3
4,29,D,0.43674981594085693,0.02067411132156849,Q2
4,30,D,0.5233021378517151,0.026825040578842163,Q2
4,31,D,0.4912630319595337,0.03245304897427559,Q2
5,0,hilp,0.550290584564209,0.14144524931907654,Q3
5,1,hilp,0.5421561002731323,0.1493481695652008,Q3
5,2,D,0.48867982625961304,0.06143955886363983,Q2
5,3,D,0.5092084407806396,0.16245900094509125,Q2
5,4,D,0.5060791969299316,0.17573221027851105,Q2
5,5,hilp,0.576015830039978,0.09195840358734131,Q3
5,6,D,0.5323768258094788,0.15587148070335388,Q2
5,7,hilp,0.628031849861145,0.136734277009964,Q3
5,8,D,0.3703996539115906,0.011791287921369076,Q1
5,9,D,0.4862574338912964,0.015998119488358498,Q2
5,10,D,0.45652875304222107,0.007619659416377544,Q2
5,11,D,0.5138670206069946,0.10594168305397034,Q2
5,12,D,0.505703330039978,0.07052414119243622,Q2
5,13,D,0.5077009201049805,0.07556290924549103,Q2
