layer,head,cell,rsa_max,perturbation_L2,importance_quartile
1,9,D,0.2085772156715393,0.010834495536983013,Q1
1,10,D,0.23503588140010834,0.008869940415024757,Q1
1,11,D,0.15609115362167358,0.007881750352680683,Q1
1,12,D,0.3257960081100464,0.00901450403034687,Q1
1,13,D,0.0813014805316925,0.00583037780597806,Q1
1,14,D,0.2470737099647522,0.011640334501862526,Q1
1,15,D,0.06447431445121765,0.012356691062450409,Q1
1,16,D,0.13766373693943024,0.011439698748290539,Q1
1,17,D,0.21902123093605042,0.012548500671982765,Q1
1,18,D,0.10760761052370071,0.00942070409655571,Q1
1,19,D,0.1400281935930252,0.01198726799339056,Q1
1,20,D,0.036140166223049164,0.011081459000706673,Q1
1,21,D,0.12410159409046173,0.009024900384247303,Q1
1,22,D,0.17715778946876526,0.011467833071947098,Q1
1,23,D,0.10188721120357513,0.022040994837880135,Q1
1,24,D,0.3642876446247101,0.022039879113435745,Q2
1,25,D,0.1401393860578537,0.0122592244297266,Q1
1,26,D,0.26324260234832764,0.015559800900518894,Q1
1,27,D,0.4626947343349457,0.02630492113530636,Q2
1,28,D,0.4136008620262146,0.016835758462548256,Q2
1,29,D,0.47276172041893005,0.016772134229540825,Q2
1,30,D,0.453421950340271,0.024328939616680145,Q2
1,31,D,0.10409745573997498,0.01178035605698824,Q1
1,32,D,0.06048158183693886,0.021838271990418434,Q1
1,33,D,0.14728549122810364,0.015383428893983364,Q1
1,34,D,0.1400955617427826,0.014045537449419498,Q1
1,35,D,0.0649089515209198,0.014037204906344414,Q1
1,36,D,0.06042356789112091,0.023193340748548508,Q1
1,37,D,0.0773237943649292,0.02172241359949112,Q1
1,38,D,0.10427072644233704,0.01852290704846382,Q1
1,39,D,0.19989700615406036,0.023354634642601013,Q1
1,40,hilp,0.5040829181671143,0.028186287730932236,Q3
1,41,D,0.26984620094299316,0.012111960910260677,Q1
1,42,D,0.342072069644928,0.01079779677093029,Q2
1,43,D,0.27087289094924927,0.013184585608541965,Q1
1,44,D,0.5009377002716064,0.014901857823133469,Q2
1,45,D,0.48456621170043945,0.014773647300899029,Q2
1,46,D,0.1459539383649826,0.009988964535295963,Q1
1,47,D,0.3462486267089844,0.011643481440842152,Q2
1,48,D,0.14905783534049988,0.007951607927680016,Q1
1,49,D,0.19078044593334198,0.009946433827280998,Q1
1,50,D,0.011258574202656746,0.01105476263910532,Q1
1,51,D,0.19813799858093262,0.015110358595848083,Q1
1,52,D,0.16412895917892456,0.011548337526619434,Q1
1,53,D,0.4918462038040161,0.028136970475316048,Q2
1,54,D,0.47618424892425537,0.01643974706530571,Q2
1,55,D,0.06956362724304199,0.015314508229494095,Q1
1,56,D,0.18246710300445557,0.01829635724425316,Q1
1,57,D,0.4490867853164673,0.022030258551239967,Q2
1,58,D,0.4267497658729553,0.016376284882426262,Q2
1,59,D,0.261610746383667,0.011531824246048927,Q1
1,60,D,0.15399013459682465,0.019612258300185204,Q1
1,61,D,0.265389084815979,0.01607496105134487,Q1
1,62,D,0.27720165252685547,0.01171711552888155,Q1
1,63,D,0.4191462993621826,0.012564970180392265,Q2
2,0,D,0.14032810926437378,0.003778985235840082,Q1
2,1,D,0.24530094861984253,0.0035062057431787252,Q1
2,2,D,0.16141629219055176,0.0022842760663479567,Q1
2,3,D,0.22790852189064026,0.007339725736528635,Q1
2,4,D,0.17899756133556366,0.004169781692326069,Q1
2,5,D,0.3281251788139343,0.002102639526128769,Q1
2,6,D,0.10558606684207916,0.012953105382621288,Q1
2,7,D,0.124207504093647,0.0014468098524957895,Q1
2,8,D,0.13215722143650055,0.017781930044293404,Q1
2,9,D,0.19873467087745667,0.0032007209956645966,Q1
2,10,D,0.2526804208755493,0.004889161791652441,Q1
2,11,D,0.1786651611328125,0.005898782052099705,Q1
2,12,D,0.2100747674703598,0.0023162958677858114,Q1
2,13,D,0.12384429574012756,0.001085004536435008,Q1
2,14,D,0.13747745752334595,0.014766515232622623,Q1
2,15,D,0.1927013248205185,0.0024727543350309134,Q1
2,16,D,0.2459353655576706,0.013389329425990582,Q1
2,17,D,0.22411254048347473,0.006885361857712269,Q1
2,18,D,0.4242590665817261,0.01038972195237875,Q2
2,19,D,0.22698594629764557,0.010559234768152237,Q1
2,20,D,0.3054376244544983,0.01236745435744524,Q1
2,21,D,0.128236323595047,0.006535524036735296,Q1
2,22,D,0.23851482570171356,0.009825619868934155,Q1
2,23,D,0.3057740032672882,0.00878316629678011,Q1
2,24,D,0.07823571562767029,0.007040129974484444,Q1
2,25,D,0.12104025483131409,0.0011633322574198246,Q1
2,26,D,0.2010994553565979,0.004552810452878475,Q1
2,27,D,0.09419846534729004,0.0020260715391486883,Q1
2,28,D,0.3461419939994812,0.012632007710635662,Q2
2,29,D,0.19883406162261963,0.003696105908602476,Q1
2,30,D,0.1922646015882492,0.003829869907349348,Q1
2,31,D,0.2170751690864563,0.002696263138204813,Q1
2,32,D,0.1971895694732666,0.0010392831172794104,Q1
2,33,D,0.25080907344818115,0.0029034800827503204,Q1
2,34,D,0.18938389420509338,0.0035195110831409693,Q1
2,35,D,0.06764598935842514,0.00042298779590055346,Q1
2,36,D,0.11956381797790527,0.005479274317622185,Q1
2,37,D,0.11251510679721832,0.0014116223901510239,Q1
2,38,D,0.1184619590640068,0.010770339518785477,Q1
2,39,D,0.36113420128822327,0.004164843820035458,Q2
2,40,D,0.10103043913841248,0.0050978949293494225,Q1
2,41,D,0.20167864859104156,0.003101889044046402,Q1
2,42,D,0.1949598342180252,0.003436956088989973,Q1
2,43,D,0.09149958193302155,0.0016195329371839762,Q1
2,44,D,0.16518782079219818,0.001570340245962143,Q1
2,45,D,0.10472004115581512,0.0005945611046627164,Q1
2,46,D,0.10620135068893433,0.002783475909382105,Q1
2,47,D,0.08166877925395966,0.008894416503608227,Q1
2,48,D,0.15496698021888733,0.005199626553803682,Q1
2,49,D,0.23041656613349915,0.007152140140533447,Q1
2,50,D,0.1114814355969429,0.0015756168868392706,Q1
2,51,D,0.09088758379220963,0.007615547627210617,Q1
