model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
qwen-2.5-14b-instruct,45,diag_rank_asc,0.05,96,96,0.133203125,0.125,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,45,diag_rank_asc,0.07,135,135,0.12890625,0.125,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,45,diag_rank_asc,0.1,192,192,0.1373697916666666,0.125,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,45,diag_rank_asc,0.12,231,231,0.130078125,0.125,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,45,diag_rank_asc,0.15,288,288,0.1572916666666666,0.125,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,45,diag_rank_asc,0.155208,298,298,0.1798177083333333,0.125,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,45,diag_rank_asc,0.2,384,384,0.5212239583333333,0.375,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,45,diag_rank_asc,0.3,576,576,4.556575520833333,4.0,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,45,diag_rank_asc,0.5,960,960,11.097786458333331,11.125,960,20,80,662,298,298,662
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.01,20,20,0.4239583333333333,0.375,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.03,58,58,0.6442708333333333,0.5,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.05,96,96,1.2407552083333333,0.875,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.07,135,135,3.2869140625,1.75,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.1,192,192,4.328059895833333,3.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.12,231,231,5.247395833333333,4.5,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.15,288,288,8.214290364583333,8.875,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.159375,306,306,8.947102864583334,9.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.2,384,384,8.5341796875,9.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.3,576,576,17.2126953125,16.4375,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_desc,0.5,960,654,18.020625813802084,17.625,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.01,20,20,0.22421875,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.03,58,58,0.3755208333333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.05,96,96,0.63359375,0.5,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.07,135,135,0.7807291666666667,0.625,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.1,192,192,1.9049479166666667,1.75,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.12,231,231,4.858072916666667,4.625,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.15,288,288,6.701171875,6.625,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.159375,306,306,6.344791666666667,6.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.2,384,384,8.313216145833334,8.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.3,576,576,14.442188517252603,13.625,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hihp_imp_asc,0.5,960,654,18.020625813802084,17.625,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.01,20,20,0.140234375,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.03,58,58,0.173046875,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.05,96,96,0.177734375,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.07,135,135,0.2184895833333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.1,192,192,0.2821614583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.12,231,231,0.2490885416666666,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.15,288,288,0.2251302083333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.159375,306,306,0.2555989583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.2,384,306,0.2555989583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.3,576,306,0.2555989583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_desc,0.5,960,306,0.2555989583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.01,20,20,0.1352864583333333,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.03,58,58,0.137109375,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.05,96,96,0.1354166666666666,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.07,135,135,0.154296875,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.1,192,192,0.2036458333333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.12,231,231,0.2061197916666666,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.15,288,288,0.2591145833333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.159375,306,306,0.2555989583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.2,384,306,0.2555989583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.3,576,306,0.2555989583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,hilp_imp_asc,0.5,960,306,0.2555989583333333,0.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.01,20,20,0.6052083333333333,0.375,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.03,58,58,2.561328125,2.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.05,96,96,5.940169270833334,5.875,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.07,135,135,8.96875,9.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.1,192,192,10.219140625,10.5,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.12,231,231,10.71591796875,10.875,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.15,288,288,11.724446614583334,11.625,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.159375,306,306,12.390983072916669,12.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.2,384,306,12.390983072916669,12.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.3,576,306,12.390983072916669,12.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,C_imp_asc,0.5,960,306,12.390983072916669,12.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.01,20,20,0.130859375,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.03,58,58,0.12890625,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.05,96,96,0.132421875,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.07,135,135,0.1309895833333333,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.1,192,192,0.13046875,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.12,231,231,0.1317708333333333,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.15,288,288,0.13671875,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.159375,306,306,0.138671875,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.2,384,384,0.1453125,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.3,576,576,0.1524739583333333,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,D_imp_asc,0.5,960,654,0.1555989583333333,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.01,20,20,0.1309895833333333,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.03,58,58,0.1342447916666666,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.05,96,96,0.13203125,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.07,135,135,0.1380208333333333,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.1,192,192,0.1330729166666666,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.12,231,231,0.135546875,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.15,288,288,0.15,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.159375,306,306,0.193359375,0.125,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.2,384,384,0.6912760416666667,0.5,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.3,576,576,6.681510416666667,6.6875,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,46,diag_rank_asc,0.5,960,960,12.39873046875,12.25,960,20,80,654,306,306,654
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.01,20,20,0.4356770833333333,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.03,58,58,0.6889322916666667,0.5,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.05,96,96,0.9291666666666668,0.75,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.07,135,135,2.201041666666667,1.375,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.1,192,192,4.284244791666667,3.375,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.12,231,231,4.866276041666667,4.6875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.15,288,288,7.301399739583333,7.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.160417,309,309,8.716178385416667,9.0,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.2,384,384,8.7533203125,9.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.3,576,576,17.015030924479166,16.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_desc,0.5,960,652,18.008839925130207,17.625,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.01,20,20,0.23828125,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.03,58,58,0.35859375,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.05,96,96,0.6032552083333333,0.5,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.07,135,135,0.7950520833333333,0.625,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.1,192,192,1.9309895833333333,1.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.12,231,231,3.384375,3.375,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.15,288,288,6.967708333333333,6.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.160417,309,309,6.376627604166667,6.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.2,384,384,8.392936197916667,8.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.3,576,576,13.871443684895834,13.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hihp_imp_asc,0.5,960,652,18.008839925130207,17.625,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.01,20,20,0.1373697916666666,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.03,58,58,0.1739583333333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.05,96,96,0.1626302083333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.07,135,135,0.2178385416666666,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.1,192,192,0.3130208333333333,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.12,231,231,0.2821614583333333,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.15,288,288,0.2638020833333333,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.160417,309,308,0.2623697916666667,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.2,384,308,0.2623697916666667,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.3,576,308,0.2623697916666667,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_desc,0.5,960,308,0.2623697916666667,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.01,20,20,0.1359375,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.03,58,58,0.1434895833333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.05,96,96,0.1473958333333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.07,135,135,0.1584635416666666,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.1,192,192,0.2279947916666666,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.12,231,231,0.216015625,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.15,288,288,0.2669270833333333,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.160417,309,308,0.2623697916666667,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.2,384,308,0.2623697916666667,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.3,576,308,0.2623697916666667,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,hilp_imp_asc,0.5,960,308,0.2623697916666667,0.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.01,20,20,0.6954427083333333,0.5,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.03,58,58,2.899739583333333,2.375,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.05,96,96,5.543880208333333,5.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.07,135,135,9.6484375,9.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.1,192,192,9.086588541666666,9.25,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.12,231,231,10.4564453125,10.625,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.15,288,288,12.432063802083333,12.71875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.160417,309,308,11.90546875,11.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.2,384,308,11.90546875,11.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.3,576,308,11.90546875,11.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,C_imp_asc,0.5,960,308,11.90546875,11.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.01,20,20,0.132421875,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.03,58,58,0.1368489583333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.05,96,96,0.13515625,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.07,135,135,0.1377604166666666,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.1,192,192,0.1395833333333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.12,231,231,0.1356770833333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.15,288,288,0.1325520833333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.160417,309,309,0.1359375,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.2,384,384,0.1385416666666666,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.3,576,576,0.1473958333333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,D_imp_asc,0.5,960,652,0.150390625,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.01,20,20,0.1359375,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.03,58,58,0.13046875,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.05,96,96,0.137109375,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.07,135,135,0.1302083333333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.1,192,192,0.1364583333333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.12,231,231,0.1364583333333333,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.15,288,288,0.152734375,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.160417,309,309,0.1928385416666666,0.125,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.2,384,384,0.590234375,0.375,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.3,576,576,5.221549479166667,4.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,47,diag_rank_asc,0.5,960,960,11.910481770833334,11.875,960,20,80,652,308,308,652
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.01,20,20,0.2930989583333333,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.03,58,58,0.6740885416666667,0.5,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.05,96,96,1.2352864583333334,0.75,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.07,135,135,2.9723307291666665,1.5,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.1,192,192,4.350390625,3.375,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.12,231,231,5.3142578125,5.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.15,288,288,7.91904296875,8.5,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.158333,304,304,8.914388020833334,9.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.2,384,384,8.261490885416666,8.875,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.3,576,576,17.2677001953125,16.5625,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_desc,0.5,960,656,18.49820556640625,18.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.01,20,20,0.75,0.625,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.03,58,58,0.8145833333333333,0.625,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.05,96,96,0.8272135416666667,0.625,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.07,135,135,1.06015625,1.0,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.1,192,192,2.7528645833333334,2.75,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.12,231,231,4.469401041666667,4.375,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.15,288,288,8.3943359375,8.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.158333,304,304,8.13984375,8.0,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.2,384,384,9.651888020833333,9.375,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.3,576,576,15.0153076171875,14.375,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hihp_imp_asc,0.5,960,656,18.49820556640625,18.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.01,20,20,0.1415364583333333,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.03,58,58,0.1595052083333333,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.05,96,96,0.1915364583333333,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.07,135,135,0.2270833333333333,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.1,192,192,0.2389322916666666,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.12,231,231,0.2368489583333333,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.15,288,288,0.2229166666666666,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.158333,304,304,0.222265625,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.2,384,304,0.222265625,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.3,576,304,0.222265625,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_desc,0.5,960,304,0.222265625,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.01,20,20,0.133203125,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.03,58,58,0.1380208333333333,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.05,96,96,0.1421875,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.07,135,135,0.1376302083333333,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.1,192,192,0.1815104166666666,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.12,231,231,0.153125,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.15,288,288,0.2286458333333333,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.158333,304,304,0.222265625,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.2,384,304,0.222265625,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.3,576,304,0.222265625,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,hilp_imp_asc,0.5,960,304,0.222265625,0.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.01,20,20,0.6654947916666667,0.375,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.03,58,58,2.9268229166666666,2.5625,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.05,96,96,6.468359375,6.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.07,135,135,9.824609375,10.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.1,192,192,9.959375,10.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.12,231,231,10.98369140625,11.25,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.15,288,288,11.312923177083333,11.5,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.158333,304,304,11.54521484375,11.5,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.2,384,304,11.54521484375,11.5,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.3,576,304,11.54521484375,11.5,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,C_imp_asc,0.5,960,304,11.54521484375,11.5,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.01,20,20,0.1268229166666666,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.03,58,58,0.1294270833333333,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.05,96,96,0.12734375,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.07,135,135,0.12578125,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.1,192,192,0.1307291666666666,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.12,231,231,0.1365885416666666,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.15,288,288,0.1401041666666666,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.158333,304,304,0.1381510416666666,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.2,384,384,0.1393229166666666,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.3,576,576,0.1444010416666666,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,D_imp_asc,0.5,960,656,0.153515625,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,diag_rank_asc,0.01,20,20,0.130859375,0.125,960,20,80,656,304,304,656
qwen-2.5-14b-instruct,48,diag_rank_asc,0.03,58,58,0.1302083333333333,0.125,960,20,80,656,304,304,656
