layer,head,importance,perturbation,cell
3,37,0.034588982077205885,1.4416723116574919,hihp
3,38,0.04022216796875,2.006263973848785,hihp
3,39,0.02418787339154412,0.6850045006722212,D
4,0,0.04056683708639706,2.115438809043125,hihp
4,1,0.06131879021139706,2.6873979850069567,hihp
4,2,0.02779971852022059,0.9449988651801559,hilp
4,3,0.027347340303308824,1.2843958874068715,hihp
4,4,0.041579302619485295,1.7466426342725754,hihp
4,5,0.033490349264705885,1.2689954085165964,hihp
4,6,0.04663803998161765,1.9153559771092499,hihp
4,7,0.03404684627757353,1.6364427752354567,hihp
4,8,0.061232622931985295,3.0705283983774923,hihp
4,9,0.024704877068014705,0.5616941674448112,D
4,10,0.044814165900735295,1.7695240960182512,hihp
4,11,0.028438792509191176,0.6466997585752431,hilp
4,12,0.02615535960477941,0.9267352547304815,hilp
4,13,0.06647446576286764,2.752915005802232,hihp
4,14,0.03373359231387868,1.0150310969637597,hilp
4,15,0.03827622357536765,1.5014369956436842,hihp
4,16,0.021875718060661766,0.5706329479375306,D
4,17,0.024349437040441176,0.7212914999793557,D
4,18,0.027778176700367647,0.9600924783769775,hilp
4,19,0.036481071920955885,1.7601966999252052,hihp
4,20,0.032700482536764705,1.332525264855255,hihp
4,21,0.030111873851102942,1.0713931861169197,hilp
4,22,0.032366584329044115,0.9138139993061914,hilp
4,23,0.031939338235294115,1.2802876876119305,hihp
4,24,0.02935791015625,0.6053538190967896,hilp
4,25,0.02850341796875,1.6389065080267542,hihp
4,26,0.03362319048713235,1.019717084682163,hilp
4,27,0.024331485523897058,0.7972763268386617,D
4,28,0.033648322610294115,1.4916495480300749,hihp
4,29,0.028856614056755516,1.2517400404767078,hihp
4,30,0.03686422460219439,1.4981517407166607,hihp
4,31,0.02471923828125,0.6353175103773966,D
4,32,0.029627182904411766,0.7932096891214743,hilp
4,33,0.024388930376838234,0.48867868029457684,D
4,34,0.09413416245404412,3.4842142452869345,hihp
4,35,0.02537267348345588,0.9276768865392488,hilp
4,36,0.027440688189338234,1.0258811725413097,hilp
4,37,0.04735969094669118,1.5825106959570856,hihp
4,38,0.02782126034007353,0.7917472849024788,hilp
4,39,0.026036879595588234,1.2346545523991261,hihp
5,0,0.02542293772977941,0.7208307357504964,hilp
5,1,0.028428021599264705,0.5612476545879069,hilp
5,2,0.031628776999080885,1.1873942304621725,hihp
5,3,0.034470502068014705,1.6021513803998995,hihp
5,4,0.027846392463235295,1.150517037467045,hihp
5,5,0.030808392693014705,1.2343087145949112,hihp
5,6,0.02708165785845588,1.061269344378482,hilp
5,7,0.023545209099264705,0.9308553593342795,D
5,8,0.05788466509650735,2.7830330053453936,hihp
5,9,0.037823845358455885,1.8173252420828623,hihp
5,10,0.02293844784007353,0.9493887928478858,D
5,11,0.028158748851102942,1.086162917973364,hihp
5,12,0.05237893497242647,2.2923128407667663,hihp
5,13,0.021846995634191176,0.7818583631340195,D
5,14,0.05300364774816176,2.6441944421899013,hihp
5,15,0.04467414407169118,2.2999877755475393,hihp
5,16,0.054095099954044115,3.2727793959407685,hihp
5,17,0.03546860638786765,1.476361654479714,hihp
5,18,0.04519832835477941,2.671121711130528,hihp
5,19,0.04639748965992647,2.2470374042716097,hihp
5,20,0.033368278952205885,1.5699372368262094,hihp
5,21,0.027928969439338234,0.8340700856026482,hilp
5,22,0.02389705882352941,0.7323486734839046,D
5,23,0.03213680491727941,1.123742873835213,hihp
5,24,0.03518856272977941,1.868443042259006,hihp
5,25,0.04967902688419118,2.5325405900092686,hihp
5,26,0.031784955193014705,1.3934013998026358,hihp
5,27,0.028927073759191176,0.8896350987693843,hilp
5,28,0.03523501227883732,1.9952384715571123,hihp
5,29,0.034010943244485295,1.4178831179571503,hihp
5,30,0.04880658318014706,2.436231001335032,hihp
5,31,0.03796027688419118,1.8353210031328833,hihp
5,32,0.03158389820772059,1.072509923018515,hihp
5,33,0.02322567210477941,0.6047479383209172,D
5,34,0.03199375376981847,1.3680970626061453,hihp
5,35,0.02735452090992647,1.24035116811009,hihp
5,36,0.03050501206341912,1.2457564072135616,hihp
5,37,0.02857522403492647,1.7488914857454159,hihp
5,38,0.04569379021139706,3.1970151275505914,hihp
5,39,0.02865421070772059,0.5967403703697902,hilp
6,0,0.05911434397977941,3.9163069691070738,hihp
6,1,0.02996826171875,1.6392500943997328,hihp
6,2,0.02537985409007353,0.9293452453361276,hilp
6,3,0.04289402681238511,2.0919860345037544,hihp
6,4,0.030004164751838234,1.19900538153289,hihp
6,5,0.027591480928308824,0.9840043843449915,hilp
6,6,0.034319709329044115,1.706438904737725,hihp
6,7,0.03540398092830882,1.4436392835615313,hihp
6,8,0.02955896714154412,1.1818095005719977,hihp
6,9,0.025875315946691176,1.114678480059785,hihp
6,10,0.03228759765625,1.4251625187256758,hihp
6,11,0.027993594898897058,1.5271031459903015,hihp
6,12,0.030930463005514705,1.0046519437695252,hilp
6,13,0.022909725413602942,0.9472245153224589,D
6,14,0.03800156537224265,1.8953140222412699,hihp
6,15,0.042038861443014705,2.9536605864105856,hihp
