layer,head,perturbation_L2
4,34,0.11484744399785995
4,35,0.13074557483196259
4,36,0.08473984897136688
4,37,0.09460103511810303
4,38,0.08815114200115204
4,39,0.08235327899456024
5,0,0.03532707691192627
5,1,0.22898077964782715
5,2,0.23563268780708313
5,3,0.007379541173577309
5,4,0.08895067125558853
5,5,0.06713598966598511
5,6,0.03855643793940544
5,7,0.10528159886598587
5,8,0.04427659884095192
5,9,0.15014369785785675
5,10,0.030688820406794548
5,11,0.04945308342576027
5,12,0.05689137428998947
5,13,0.009933502413332462
5,14,0.009231476113200188
5,15,0.03280657157301903
5,16,0.27867305278778076
5,17,0.11454105377197266
5,18,0.07455792278051376
5,19,0.05025496706366539
5,20,0.0626995861530304
5,21,0.02275167778134346
5,22,0.23885035514831543
5,23,0.009178198873996735
5,24,0.008830432780086994
5,25,0.1521376073360443
5,26,0.39283648133277893
5,27,0.10734862089157104
5,28,0.10648825019598007
5,29,0.03537116199731827
5,30,0.03194550424814224
5,31,0.041669201105833054
5,32,0.005497194826602936
5,33,0.07152705639600754
5,34,0.01385735534131527
5,35,0.040786389261484146
5,36,0.3260170519351959
5,37,0.058684639632701874
5,38,0.1267603039741516
5,39,0.08495908230543137
6,0,0.20531734824180603
6,1,0.1718032956123352
6,2,0.10957324504852295
6,3,0.10141635686159134
6,4,0.23905999958515167
6,5,0.33473020792007446
6,6,0.10684624314308167
6,7,0.04265328496694565
6,8,1.8454257249832153
6,9,0.29206061363220215
6,10,0.04559558629989624
6,11,0.14179997146129608
6,12,0.09351039677858353
6,13,0.04422453045845032
6,14,0.3197689950466156
6,15,0.2195901721715927
6,16,0.2742650508880615
6,17,0.06910906732082367
6,18,0.23634806275367737
6,19,0.058691252022981644
6,20,0.2025756686925888
6,21,0.024494370445609093
6,22,0.16550707817077637
6,23,0.05286535248160362
6,24,0.05131641775369644
6,25,0.060995228588581085
6,26,0.24442864954471588
6,27,0.10398220270872116
6,28,0.2643657624721527
6,29,0.04649636894464493
6,30,0.027356920763850212
6,31,0.7722009420394897
6,32,0.24705033004283905
6,33,0.024550260975956917
6,34,0.14330671727657318
6,35,0.18308863043785095
6,36,0.11277680099010468
6,37,0.0865403413772583
6,38,0.0850915014743805
6,39,0.27279582619667053
7,0,0.03742246702313423
7,1,0.12337233871221542
7,2,0.022541480138897896
7,3,0.031002070754766464
7,4,0.05044301599264145
7,5,0.24746213853359222
7,6,0.0761653482913971
7,7,0.05424155667424202
7,8,0.046281132847070694
7,9,0.14788758754730225
7,10,0.30210840702056885
7,11,0.15741850435733795
7,12,0.1672421544790268
7,13,0.09169119596481323
7,14,0.08483918756246567
7,15,0.03339303657412529
7,16,0.04803033918142319
7,17,0.06954710185527802
7,18,0.23157934844493866
7,19,0.08870474249124527
7,20,0.04483144357800484
7,21,0.041786517947912216
7,22,0.28420305252075195
7,23,0.09700775891542435
7,24,0.09610085934400558
7,25,0.9467786550521851
7,26,0.14341722428798676
7,27,0.20690320432186127
7,28,0.009402252733707428
7,29,0.02003168687224388
7,30,0.07373719662427902
7,31,0.19493569433689117
7,32,0.03943297266960144
7,33,0.22216469049453735
7,34,0.0867178663611412
7,35,0.18645161390304565
7,36,0.2004709094762802
7,37,0.3553045392036438
7,38,0.24874192476272583
7,39,0.6007454991340637
8,0,0.15292711555957794
8,1,0.08870986849069595
8,2,0.09598299115896225
8,3,0.05280441418290138
8,4,0.06488999724388123
8,5,0.14446362853050232
8,6,0.18631163239479065
8,7,0.20098668336868286
8,8,0.07385876029729843
8,9,0.2504492998123169
8,10,0.1705074906349182
8,11,0.2914094030857086
8,12,0.40797483921051025
8,13,0.14809401333332062
8,14,0.2794678211212158
8,15,0.027012024074792862
8,16,0.14988133311271667
8,17,0.42200225591659546
8,18,0.016205918043851852
8,19,0.24858175218105316
8,20,0.021903416141867638
8,21,0.03618199750781059
8,22,0.33849450945854187
8,23,0.033322516828775406
8,24,0.010681829415261745
8,25,0.09600774943828583
8,26,0.05664193630218506
8,27,0.27464213967323303
8,28,0.2818201780319214
8,29,0.0557020865380764
8,30,0.0066307708621025085
8,31,0.0006115215946920216
8,32,0.022373581305146217
8,33,0.003389869350939989
8,34,0.13298651576042175
